gencode_id,expression
ENSG00000271142,0.0
ENSG00000241045,0.007853882
ENSG00000186908,12.307033
ENSG00000175183,96.422104
ENSG00000165891,0.3377169
ENSG00000257677,0.0
ENSG00000067798,1.123105
ENSG00000258220,0.0
ENSG00000067715,1.8535161
ENSG00000221788,0.0
ENSG00000257956,0.007853882
ENSG00000177425,14.380457
ENSG00000058272,77.83196
ENSG00000201942,0.4790868
ENSG00000257557,1.1073973
ENSG00000271496,0.0
ENSG00000239473,0.18849316
ENSG00000238842,0.0
ENSG00000165899,0.20420091
ENSG00000222880,0.03141553
ENSG00000139304,0.007853882
ENSG00000257786,0.0
ENSG00000111046,0.023561645
ENSG00000111049,0.0
ENSG00000257741,0.023561645
ENSG00000111052,1.6257535
ENSG00000207763,0.0
ENSG00000208022,0.007853882
ENSG00000111058,5.183562
ENSG00000265227,0.0
ENSG00000139220,2.057717
ENSG00000257467,0.0
ENSG00000257747,0.007853882
ENSG00000133773,54.77297
ENSG00000127720,8.615708
ENSG00000179104,16.100458
ENSG00000252220,2.992329
ENSG00000072041,0.18849316
ENSG00000231738,0.10995434
ENSG00000133640,0.29059362
ENSG00000180318,0.0
ENSG00000198774,6.6129684
ENSG00000133636,0.34557077
ENSG00000182050,2.4111416
ENSG00000242850,0.05497717
ENSG00000257648,0.0
ENSG00000257912,0.0
ENSG00000240721,0.023561645
ENSG00000165805,0.10995434
ENSG00000198707,17.686941
ENSG00000252747,0.0
ENSG00000139324,15.055891
ENSG00000049130,29.185024
ENSG00000252850,0.0
ENSG00000246363,0.0
ENSG00000238302,0.0
ENSG00000139318,63.61644
ENSG00000139323,6.966393
ENSG00000226982,0.22776257
ENSG00000257594,0.06283106
ENSG00000259075,0.023561645
ENSG00000270344,2.654612
ENSG00000070961,63.200184
ENSG00000271614,28.281828
ENSG00000252207,0.0
ENSG00000257480,0.05497717
ENSG00000252823,0.0
ENSG00000258290,0.0
ENSG00000258183,0.007853882
ENSG00000197651,0.0
ENSG00000196243,0.0
ENSG00000083782,0.03926941
ENSG00000139330,0.05497717
ENSG00000139329,1195.4314
ENSG00000011465,1064.7114
ENSG00000257893,0.0
ENSG00000257242,0.37698632
ENSG00000133639,420.42615
ENSG00000277851,0.18849316
ENSG00000257127,0.04712329
ENSG00000205056,0.6047489
ENSG00000187510,0.27488586
ENSG00000102189,37.07032
ENSG00000257195,0.04712329
ENSG00000202534,0.0
ENSG00000257345,0.03141553
ENSG00000258171,0.06283106
ENSG00000173598,88.32475
ENSG00000177889,93.63398
ENSG00000198015,49.00822
ENSG00000243015,0.0
ENSG00000246985,2.010594
ENSG00000120833,44.680733
ENSG00000169372,13.163106
ENSG00000264978,0.0
ENSG00000223126,0.0
ENSG00000136040,1.2958905
ENSG00000173588,5.372055
ENSG00000244391,0.007853882
ENSG00000213250,0.40840182
ENSG00000244091,0.0
ENSG00000236349,0.03141553
ENSG00000266099,0.0
ENSG00000057704,5.6076713
ENSG00000283818,0.0
ENSG00000257847,0.015707765
ENSG00000293230,0.015707765
ENSG00000283998,0.0
ENSG00000184752,149.85991
ENSG00000120798,11.27032
ENSG00000180263,7.5789957
ENSG00000028203,27.779179
ENSG00000257666,1.9006394
ENSG00000212535,0.023561645
ENSG00000199172,0.007853882
ENSG00000265917,0.007853882
ENSG00000222544,0.0
ENSG00000111142,83.251144
ENSG00000136014,0.6675799
ENSG00000257150,0.07853882
ENSG00000074527,21.009132
ENSG00000199506,0.007853882
ENSG00000258292,0.007853882
ENSG00000139343,131.56824
ENSG00000165972,0.07068493
ENSG00000139344,0.11780823
ENSG00000084110,0.03926941
ENSG00000111144,25.949224
ENSG00000258251,0.0
ENSG00000277062,0.0
ENSG00000283422,4.10758
ENSG00000111145,48.26996
ENSG00000059758,18.8179
ENSG00000201435,0.015707765
ENSG00000252827,0.24347034
ENSG00000188596,1.0995435
ENSG00000258846,0.015707765
ENSG00000139350,10.092238
ENSG00000257920,0.0
ENSG00000255794,0.0
ENSG00000221479,0.0
ENSG00000207586,0.0
ENSG00000206899,0.007853882
ENSG00000265861,0.0
ENSG00000263890,0.0
ENSG00000201296,0.03141553
ENSG00000227825,0.07853882
ENSG00000245017,0.730411
ENSG00000257167,0.99744296
ENSG00000120802,14.144841
ENSG00000075415,279.47253
ENSG00000212443,0.07068493
ENSG00000166130,53.15507
ENSG00000120868,5.7333336
ENSG00000185046,0.73826486
ENSG00000202324,0.023561645
ENSG00000214203,0.6126028
ENSG00000238105,0.6597261
ENSG00000266610,0.0
ENSG00000221476,0.0
ENSG00000075089,19.38338
ENSG00000166153,0.56547946
ENSG00000136021,13.846393
ENSG00000179520,0.05497717
ENSG00000012504,3.6677628
ENSG00000139354,2.8823745
ENSG00000151572,0.17278539
ENSG00000256870,0.007853882
ENSG00000207414,0.0
ENSG00000120800,5.780457
ENSG00000120805,71.99653
ENSG00000222890,0.0
ENSG00000239413,0.23561646
ENSG00000202249,0.0
ENSG00000252366,0.0
ENSG00000166211,0.04712329
ENSG00000196091,0.007853882
ENSG00000111666,20.89918
ENSG00000199933,0.6832877
ENSG00000139351,0.6440183
ENSG00000111670,15.605663
ENSG00000222255,0.03141553
ENSG00000201168,0.0
ENSG00000222932,0.06283106
ENSG00000223046,0.0
ENSG00000252863,0.007853882
ENSG00000258153,1.5707763
ENSG00000136048,45.395435
ENSG00000258288,0.102100454
ENSG00000120860,40.38466
ENSG00000075188,18.935709
ENSG00000185480,1.6807306
ENSG00000183395,0.015707765
ENSG00000281344,2.199087
ENSG00000264554,0.0
ENSG00000283052,0.47123292
ENSG00000017427,15.4642935
ENSG00000258169,0.023561645
ENSG00000171759,0.0
ENSG00000139352,0.03926941
ENSG00000179088,0.015707765
ENSG00000257762,0.0
ENSG00000136011,0.18063928
ENSG00000111696,3.3378997
ENSG00000214198,0.62045664
ENSG00000166598,437.39838
ENSG00000284503,0.0
ENSG00000139372,30.535892
ENSG00000120820,59.03763
ENSG00000111727,11.757261
ENSG00000120837,28.336805
ENSG00000199415,0.04712329
ENSG00000257193,0.007853882
ENSG00000198431,20.15306
ENSG00000213442,536.94635
ENSG00000255150,13.736439
ENSG00000171310,23.805115
ENSG00000264295,0.007853882
ENSG00000136052,1.9399087
ENSG00000257758,0.09424658
ENSG00000136010,3.8169866
ENSG00000136051,29.020094
ENSG00000136044,12.888219
ENSG00000235162,19.320549
ENSG00000257859,0.102100454
ENSG00000074590,30.017536
ENSG00000136026,37.45516
ENSG00000238609,0.0
ENSG00000166046,3.9897718
ENSG00000013503,2.1676712
ENSG00000111783,0.06283106
ENSG00000111785,7.217717
ENSG00000257119,0.27488586
ENSG00000240631,0.06283106
ENSG00000151135,46.40073
ENSG00000120832,8.136621
ENSG00000008405,14.99306
ENSG00000257444,0.0
ENSG00000222302,0.0
ENSG00000136045,37.274525
ENSG00000110851,6.557991
ENSG00000187855,0.0
ENSG00000075035,0.08639269
ENSG00000174600,4.7437444
ENSG00000247213,0.19634704
ENSG00000198855,6.1181736
ENSG00000075856,12.684019
ENSG00000136003,208.77188
ENSG00000183160,81.71964
ENSG00000110876,0.56547946
ENSG00000284388,0.0
ENSG00000110880,29.813335
ENSG00000238457,0.0
ENSG00000084112,42.04183
ENSG00000207622,0.0
ENSG00000110887,0.015707765
ENSG00000166111,0.12566212
ENSG00000201324,0.0
ENSG00000135093,2.6310503
ENSG00000256262,1.6807306
ENSG00000212138,0.007853882
ENSG00000189046,16.398905
ENSG00000076248,12.982467
ENSG00000076555,9.675982
ENSG00000139445,0.015707765
ENSG00000174527,0.3377169
ENSG00000256560,0.0
ENSG00000110906,26.26338
ENSG00000151148,10.343562
ENSG00000139428,21.503927
ENSG00000200274,0.0
ENSG00000110921,7.9481277
ENSG00000200794,0.0
ENSG00000139438,0.80109596
ENSG00000255650,0.102100454
ENSG00000111199,2.199087
ENSG00000263510,0.007853882
ENSG00000139433,34.345024
ENSG00000241413,0.023561645
ENSG00000139437,8.325114
ENSG00000139436,14.474704
ENSG00000076513,9.251872
ENSG00000174456,16.948675
ENSG00000122970,7.8146124
ENSG00000174437,56.406578
ENSG00000276956,0.06283106
ENSG00000196510,13.917078
ENSG00000111229,234.54047
ENSG00000111231,20.993425
ENSG00000204856,5.5055714
ENSG00000111237,122.81899
ENSG00000151164,0.28273973
ENSG00000196850,13.563654
ENSG00000204852,22.57991
ENSG00000263537,0.023561645
ENSG00000122986,11.953608
ENSG00000186298,119.96019
ENSG00000241286,0.015707765
ENSG00000173093,0.023561645
ENSG00000111245,0.38484022
ENSG00000111249,0.0
ENSG00000273700,0.0
ENSG00000253080,0.0
ENSG00000257595,2.3011873
ENSG00000257539,0.06283106
ENSG00000111252,19.289133
ENSG00000204842,35.42886
ENSG00000258099,0.09424658
ENSG00000089234,8.5057535
ENSG00000258359,0.20420091
ENSG00000111271,4.154703
ENSG00000111275,86.35343
ENSG00000274697,0.0
ENSG00000234608,18.747215
ENSG00000089022,15.33863
ENSG00000229186,0.0
ENSG00000226469,0.03141553
ENSG00000198270,4.044749
ENSG00000258373,0.05497717
ENSG00000089248,126.68311
ENSG00000111300,12.974612
ENSG00000266370,0.0
ENSG00000135148,18.480183
ENSG00000173064,7.3590875
ENSG00000283793,0.007853882
ENSG00000201428,23.223927
ENSG00000089009,1360.096
ENSG00000179295,15.597809
ENSG00000089169,0.007853882
ENSG00000283507,0.0
ENSG00000089127,23.781553
ENSG00000111331,13.650046
ENSG00000111335,14.812421
ENSG00000258159,0.2120548
ENSG00000135144,0.98173517
ENSG00000111344,0.015707765
ENSG00000186710,0.03926941
ENSG00000123064,22.037992
ENSG00000276908,0.0
ENSG00000139405,9.613151
ENSG00000166578,1.6650229
ENSG00000186815,10.657717
ENSG00000274822,0.0
ENSG00000089060,13.760001
ENSG00000151176,11.450959
ENSG00000135094,0.14136986
ENSG00000139410,8.3958
ENSG00000089116,0.03141553
ENSG00000257935,0.0
ENSG00000249550,0.023561645
ENSG00000257231,0.07068493
ENSG00000122965,6.2752514
ENSG00000257300,0.0
ENSG00000257915,0.0
ENSG00000257476,0.0
ENSG00000089225,0.0
ENSG00000255399,0.0
ENSG00000222982,0.0
ENSG00000135111,40.533882
ENSG00000241656,0.015707765
ENSG00000240205,0.0
ENSG00000257683,0.0
ENSG00000123066,21.260458
ENSG00000200665,0.0
ENSG00000207967,0.023561645
ENSG00000257979,0.007853882
ENSG00000264037,0.0
ENSG00000258018,0.0
ENSG00000196668,1.3430138
ENSG00000258102,3.4400003
ENSG00000135119,0.27488586
ENSG00000201382,0.0
ENSG00000135116,0.31415528
ENSG00000174989,2.929498
ENSG00000088992,13.100274
ENSG00000258285,0.0
ENSG00000135108,36.229954
ENSG00000089250,0.05497717
ENSG00000257465,0.0
ENSG00000171435,0.07068493
ENSG00000111445,5.9375343
ENSG00000176871,19.289133
ENSG00000176834,10.822649
ENSG00000089220,220.99251
ENSG00000135090,24.111416
ENSG00000111707,20.812786
ENSG00000255714,0.0
ENSG00000241590,0.26703197
ENSG00000256750,0.0
ENSG00000255618,0.0
ENSG00000255814,0.0
ENSG00000199809,0.0
ENSG00000139767,0.04712329
ENSG00000244112,0.0
ENSG00000152137,33.34758
ENSG00000281196,0.0
ENSG00000183273,0.05497717
ENSG00000224982,2.4661188
ENSG00000252886,0.0
ENSG00000111725,7.7517815
ENSG00000122966,3.7934248
ENSG00000283768,0.0
ENSG00000135127,0.10995434
ENSG00000111737,17.2
ENSG00000089154,7.3826485
ENSG00000266704,0.0
ENSG00000089157,1135.1451
ENSG00000255857,5.2542467
ENSG00000089159,23.648037
ENSG00000123009,13.547946
ENSG00000202538,18.323107
ENSG00000200795,6.974247
ENSG00000089163,1.7042923
ENSG00000252659,0.0
ENSG00000170890,0.03926941
ENSG00000135097,1.3508676
ENSG00000111775,302.1781
ENSG00000170855,30.276712
ENSG00000257218,9.26758
ENSG00000219355,0.7147032
ENSG00000111786,99.52439
ENSG00000088986,701.925
ENSG00000248008,3.117991
ENSG00000110871,18.158175
ENSG00000022840,52.982285
ENSG00000167272,32.161648
ENSG00000157782,4.783014
ENSG00000110917,67.52767
ENSG00000175970,8.113059
ENSG00000284143,0.0
ENSG00000122971,17.333517
ENSG00000157837,20.875618
ENSG00000213137,0.0
ENSG00000244585,5.105023
ENSG00000241388,0.27488586
ENSG00000135100,0.14922374
ENSG00000157895,11.678722
ENSG00000135114,9.895891
ENSG00000089041,3.4085846
ENSG00000135124,16.155434
ENSG00000110931,11.12895
ENSG00000089053,47.044754
ENSG00000170633,17.608402
ENSG00000089094,8.898448
ENSG00000284402,0.0
ENSG00000252393,0.0
ENSG00000276045,23.34959
ENSG00000139714,0.96602744
ENSG00000188735,4.885114
ENSG00000139725,2.112694
ENSG00000212694,1.6885846
ENSG00000139718,9.047671
ENSG00000158104,0.26703197
ENSG00000110801,2.599635
ENSG00000239082,0.0
ENSG00000110987,5.7254796
ENSG00000175727,48.709774
ENSG00000158113,0.09424658
ENSG00000204671,0.015707765
ENSG00000176383,0.18063928
ENSG00000184047,1.5707763
ENSG00000139719,6.8014617
ENSG00000130779,28.525297
ENSG00000214760,2.8509588
ENSG00000257097,0.94246584
ENSG00000033030,19.823196
ENSG00000111011,180.278
ENSG00000184445,2.2619178
ENSG00000182782,12.409133
ENSG00000255398,0.94246584
ENSG00000196917,0.2120548
ENSG00000139726,48.03434
ENSG00000130783,0.21990868
ENSG00000130787,4.3667583
ENSG00000139722,15.165845
ENSG00000150967,4.5395436
ENSG00000111325,0.62831056
ENSG00000182196,0.03141553
ENSG00000090975,6.3459363
ENSG00000265526,0.0
ENSG00000251497,0.015707765
ENSG00000051825,7.1313243
ENSG00000111328,0.22776257
ENSG00000199845,0.023561645
ENSG00000139697,28.132605
ENSG00000284425,0.0
ENSG00000183955,10.775526
ENSG00000150977,37.572968
ENSG00000184209,26.585388
ENSG00000188026,5.0578995
ENSG00000266655,0.0
ENSG00000086598,187.73134
ENSG00000111364,11.678722
ENSG00000206897,0.04712329
ENSG00000111361,22.022285
ENSG00000111358,9.424658
ENSG00000168778,3.652055
ENSG00000185344,7.4611874
ENSG00000197653,0.06283106
ENSG00000119242,10.390685
ENSG00000250091,0.07853882
ENSG00000179195,8.607855
ENSG00000178882,0.25917807
ENSG00000196498,24.433426
ENSG00000275967,0.0
ENSG00000073060,8.725662
ENSG00000252008,0.40054798
ENSG00000150991,1567.6033
ENSG00000265345,0.11780823
ENSG00000150990,4.154703
ENSG00000184992,3.4085846
ENSG00000280634,0.007853882
ENSG00000081760,6.8014617
ENSG00000139364,0.6518722
ENSG00000249267,0.05497717
ENSG00000284848,0.0
ENSG00000255595,0.007853882
ENSG00000214043,0.0
ENSG00000256310,0.0
ENSG00000189238,0.007853882
ENSG00000256128,4.77516
ENSG00000249873,0.007853882
ENSG00000257021,0.007853882
ENSG00000249345,0.51050234
ENSG00000256292,0.0
ENSG00000253089,0.0
ENSG00000256362,0.0
ENSG00000256022,0.0
ENSG00000256597,0.0
ENSG00000256193,0.0
ENSG00000256971,0.0
ENSG00000256643,0.015707765
ENSG00000256551,0.0
ENSG00000256659,0.0
ENSG00000181234,0.53406394
ENSG00000265635,0.0
ENSG00000139370,4.783014
ENSG00000151948,0.007853882
ENSG00000256581,0.0
ENSG00000151952,0.03926941
ENSG00000249196,0.0
ENSG00000256699,0.0
ENSG00000214039,0.0
ENSG00000256906,0.023561645
ENSG00000250208,5.5526943
ENSG00000111432,1.6807306
ENSG00000125207,1.19379
ENSG00000060709,0.07068493
ENSG00000111450,16.116165
ENSG00000222438,0.0
ENSG00000132341,231.62668
ENSG00000111452,3.6599088
ENSG00000256151,0.007853882
ENSG00000204603,0.0
ENSG00000248703,0.023561645
ENSG00000212251,0.0
ENSG00000230294,0.0
ENSG00000256424,0.0
ENSG00000212154,0.0
ENSG00000061936,19.87032
ENSG00000200516,0.24347034
ENSG00000200483,0.007853882
ENSG00000198598,3.180822
ENSG00000177169,11.066119
ENSG00000177192,6.958539
ENSG00000183495,10.4299555
ENSG00000208892,0.0
ENSG00000185163,4.3667583
ENSG00000184967,14.977352
ENSG00000256576,0.8325114
ENSG00000182870,1.3037444
ENSG00000112787,6.589407
ENSG00000277052,0.0
ENSG00000204583,0.9346119
ENSG00000187848,0.11780823
ENSG00000177084,2.6703196
ENSG00000176894,11.238904
ENSG00000247077,3.7620094
ENSG00000201469,0.0
ENSG00000176915,23.02758
ENSG00000090615,17.027216
ENSG00000072609,11.835799
ENSG00000252079,0.0
ENSG00000196458,6.369498
ENSG00000256563,0.007853882
ENSG00000198393,6.2595434
ENSG00000252269,0.0
ENSG00000255807,0.007853882
ENSG00000198040,12.204932
ENSG00000196387,10.390685
ENSG00000214029,4.0604568
ENSG00000240991,0.08639269
ENSG00000256223,4.649498
ENSG00000090612,6.8407307
ENSG00000227059,0.0
ENSG00000239190,0.0
ENSG00000279516,0.0
ENSG00000280208,0.03141553
ENSG00000215604,0.0
ENSG00000270496,0.0
ENSG00000231238,0.0
ENSG00000233905,0.0
ENSG00000229788,0.0
ENSG00000235876,0.0
ENSG00000231914,0.0
ENSG00000226361,0.102100454
ENSG00000228797,0.4241096
ENSG00000230931,0.0
ENSG00000204718,0.0
ENSG00000227784,0.0
ENSG00000244155,0.0
ENSG00000227568,0.0
ENSG00000225016,0.0
ENSG00000206192,0.007853882
ENSG00000242756,0.0
ENSG00000223024,0.0
ENSG00000206787,0.0
ENSG00000235500,0.007853882
ENSG00000226250,0.0
ENSG00000226057,0.0
ENSG00000232685,0.0
ENSG00000229375,0.0
ENSG00000187721,0.0
ENSG00000252287,0.0
ENSG00000224778,0.0
ENSG00000229147,0.0
ENSG00000198033,0.007853882
ENSG00000227879,0.10995434
ENSG00000237636,0.007853882
ENSG00000215349,0.06283106
ENSG00000236834,0.0
ENSG00000224976,0.007853882
ENSG00000237164,0.0
ENSG00000132958,0.13351598
ENSG00000223625,0.0
ENSG00000232894,0.06283106
ENSG00000215572,0.0
ENSG00000196199,89.3222
ENSG00000226352,0.07068493
ENSG00000121390,25.132421
ENSG00000275014,0.18849316
ENSG00000233469,0.0
ENSG00000132950,20.270868
ENSG00000121741,25.116713
ENSG00000237672,0.007853882
ENSG00000236076,0.0
ENSG00000121743,0.023561645
ENSG00000226633,0.015707765
ENSG00000260131,0.0
ENSG00000165474,1.6178995
ENSG00000121742,0.015707765
ENSG00000165475,15.087307
ENSG00000263978,0.0
ENSG00000032742,13.328037
ENSG00000238286,0.015707765
ENSG00000222726,0.10995434
ENSG00000172458,0.13351598
ENSG00000150456,14.027032
ENSG00000233524,0.07068493
ENSG00000132953,8.709954
ENSG00000236704,0.007853882
ENSG00000233780,0.05497717
ENSG00000234363,0.0
ENSG00000213621,0.7225571
ENSG00000150457,22.195068
ENSG00000233851,2.8038356
ENSG00000201821,0.19634704
ENSG00000180172,5.7176256
ENSG00000225585,0.007853882
ENSG00000150459,331.58304
ENSG00000165480,0.7618265
ENSG00000173141,89.824844
ENSG00000233405,0.03141553
ENSG00000235438,0.015707765
ENSG00000233325,0.7618265
ENSG00000224429,0.23561646
ENSG00000215571,0.015707765
ENSG00000235076,0.0
ENSG00000222747,0.0
ENSG00000180776,16.626667
ENSG00000236953,0.015707765
ENSG00000165487,29.797628
ENSG00000230022,0.015707765
ENSG00000207518,0.007853882
ENSG00000226525,23.435984
ENSG00000102678,29.569864
ENSG00000244197,0.0
ENSG00000226722,0.0
ENSG00000276476,1.0288585
ENSG00000237175,0.0
ENSG00000226118,0.0
ENSG00000232187,1.3194522
ENSG00000225777,0.0
ENSG00000253094,0.0
ENSG00000237952,0.14922374
ENSG00000226507,0.007853882
ENSG00000231650,0.102100454
ENSG00000262619,0.24347034
ENSG00000230535,0.0
ENSG00000234685,0.05497717
ENSG00000233440,0.0
ENSG00000207157,0.0
ENSG00000229483,0.0
ENSG00000102683,0.09424658
ENSG00000252952,0.0
ENSG00000235205,0.0
ENSG00000236803,0.007853882
ENSG00000151835,4.1232877
ENSG00000232163,0.18849316
ENSG00000229558,0.04712329
ENSG00000232977,0.23561646
ENSG00000227893,0.023561645
ENSG00000127863,4.783014
ENSG00000027001,4.4845667
ENSG00000232102,0.007853882
ENSG00000205861,0.91105026
ENSG00000205863,0.38484022
ENSG00000196593,0.06283106
ENSG00000228741,15.66064
ENSG00000225674,0.015707765
ENSG00000252695,0.0
ENSG00000227213,0.0
ENSG00000240654,2.7331507
ENSG00000240868,0.0
ENSG00000234627,0.0
ENSG00000261498,0.03926941
ENSG00000233545,0.0
ENSG00000205822,0.0
ENSG00000102699,7.524019
ENSG00000244615,0.0
ENSG00000075673,0.015707765
ENSG00000207474,0.0
ENSG00000225404,0.0
ENSG00000231417,0.0
ENSG00000226695,0.007853882
ENSG00000132972,0.007853882
ENSG00000253771,0.6518722
ENSG00000251299,0.0
ENSG00000232858,17.812603
ENSG00000269099,0.007853882
ENSG00000151846,1.2173516
ENSG00000165566,0.0
ENSG00000234056,0.0
ENSG00000238169,0.0
ENSG00000225105,0.0
ENSG00000235315,0.07853882
ENSG00000139505,13.461553
ENSG00000139496,27.6221
ENSG00000234152,1.5079453
ENSG00000132932,2.6938815
ENSG00000199767,0.03141553
ENSG00000242381,0.0
ENSG00000223158,0.0
ENSG00000180730,4.170411
ENSG00000231983,0.0
ENSG00000233963,0.0
ENSG00000127870,13.893517
ENSG00000227882,0.0
ENSG00000132964,7.0684934
ENSG00000132970,3.8562558
ENSG00000234031,1.7200001
ENSG00000237001,0.015707765
ENSG00000132975,0.007853882
ENSG00000230256,0.0
ENSG00000223782,0.0
ENSG00000218198,0.11780823
ENSG00000152484,20.098083
ENSG00000232162,0.007853882
ENSG00000234772,0.007853882
ENSG00000122026,3077.3
ENSG00000207500,0.0
ENSG00000122035,37.792877
ENSG00000252247,0.0
ENSG00000229609,0.0
ENSG00000201242,0.007853882
ENSG00000122034,74.70612
ENSG00000122033,67.08
ENSG00000252499,0.0
ENSG00000139517,2.4975343
ENSG00000186184,81.13845
ENSG00000226703,0.0
ENSG00000169840,0.0
ENSG00000247381,0.0
ENSG00000207330,0.0
ENSG00000139515,0.0
ENSG00000260704,0.14136986
ENSG00000165556,0.9189042
ENSG00000183463,0.3926941
ENSG00000242360,0.0
ENSG00000122025,0.2120548
ENSG00000271026,0.0
ENSG00000235115,0.015707765
ENSG00000261485,0.730411
ENSG00000152520,16.04548
ENSG00000232587,1.1152512
ENSG00000200840,0.40054798
ENSG00000102755,69.679634
ENSG00000235472,0.51835614
ENSG00000132963,337.64624
ENSG00000139508,6.1574435
ENSG00000202237,0.023561645
ENSG00000233588,0.49479458
ENSG00000236339,0.0
ENSG00000132938,0.04712329
ENSG00000236758,0.0
ENSG00000223460,0.4790868
ENSG00000179141,0.07853882
ENSG00000139514,3.6599088
ENSG00000122042,27.967674
ENSG00000236258,0.0
ENSG00000224329,0.0
ENSG00000224405,0.0
ENSG00000122043,0.0
ENSG00000224511,0.0
ENSG00000232117,0.07068493
ENSG00000232643,0.0
ENSG00000102781,8.922009
ENSG00000252928,0.0
ENSG00000215049,0.015707765
ENSG00000236463,0.03926941
ENSG00000238121,0.102100454
ENSG00000225039,0.05497717
ENSG00000189403,514.1779
ENSG00000213411,0.6047489
ENSG00000232489,0.102100454
ENSG00000224117,0.023561645
ENSG00000132952,10.806941
ENSG00000132965,1.4451143
ENSG00000237879,0.03926941
ENSG00000224743,0.18849316
ENSG00000102802,4.10758
ENSG00000175664,0.14922374
ENSG00000230403,0.0
ENSG00000231894,0.0
ENSG00000120694,122.049324
ENSG00000187676,5.4741554
ENSG00000229427,0.07068493
ENSG00000133105,0.0
ENSG00000229715,1.8063928
ENSG00000237637,0.730411
ENSG00000073910,21.904476
ENSG00000189167,0.22776257
ENSG00000139618,3.6677628
ENSG00000215515,0.023561645
ENSG00000139597,23.797262
ENSG00000244754,145.06119
ENSG00000229800,0.07853882
ENSG00000281026,0.70684934
ENSG00000083642,27.260822
ENSG00000207325,0.0
ENSG00000226968,0.0
ENSG00000227604,0.0
ENSG00000133116,3.2279453
ENSG00000133121,21.880915
ENSG00000230300,0.10995434
ENSG00000236581,0.45552513
ENSG00000227911,0.07853882
ENSG00000133119,6.6757994
ENSG00000252397,0.007853882
ENSG00000227254,0.0
ENSG00000271850,0.0
ENSG00000225179,0.0
ENSG00000231910,0.0
ENSG00000172915,5.890411
ENSG00000232795,0.07853882
ENSG00000180660,3.3693151
ENSG00000236036,0.03926941
ENSG00000133083,6.4087677
ENSG00000120669,0.18063928
ENSG00000250709,0.007853882
ENSG00000242715,0.19634704
ENSG00000207203,0.0
ENSG00000133104,38.97096
ENSG00000133101,0.03141553
ENSG00000180440,0.0
ENSG00000235306,0.0
ENSG00000223543,0.05497717
ENSG00000215486,0.0
ENSG00000271337,0.007853882
ENSG00000133111,5.819726
ENSG00000120693,11.144658
ENSG00000236711,0.6440183
ENSG00000228825,0.007853882
ENSG00000232378,0.015707765
ENSG00000226161,0.07068493
ENSG00000120697,56.516533
ENSG00000120699,37.45516
ENSG00000102710,24.590504
ENSG00000180138,0.25917807
ENSG00000202395,0.0
ENSG00000230283,0.007853882
ENSG00000230390,0.0
ENSG00000275226,0.0
ENSG00000133110,499.41266
ENSG00000133107,3.644201
ENSG00000199276,0.03141553
ENSG00000274317,0.3377169
ENSG00000228036,0.06283106
ENSG00000223685,0.17278539
ENSG00000120686,63.81279
ENSG00000236354,0.0
ENSG00000229437,0.0
ENSG00000234701,0.0
ENSG00000150893,0.0
ENSG00000252795,0.0
ENSG00000225350,0.0
ENSG00000225221,0.0
ENSG00000235550,0.007853882
ENSG00000133115,0.0
ENSG00000120685,4.5552516
ENSG00000188811,15.966942
ENSG00000214823,0.015707765
ENSG00000183722,101.63708
ENSG00000133103,7.225571
ENSG00000264171,0.0
ENSG00000200526,0.0
ENSG00000224351,0.0
ENSG00000270444,0.0
ENSG00000215483,0.25132424
ENSG00000230710,0.0
ENSG00000271429,0.06283106
ENSG00000207458,0.0
ENSG00000252812,0.0
ENSG00000150907,15.668494
ENSG00000229456,0.13351598
ENSG00000211491,0.24347034
ENSG00000102738,30.378815
ENSG00000102743,1.5786302
ENSG00000207652,0.007853882
ENSG00000168852,0.5497717
ENSG00000176268,0.007853882
ENSG00000239827,0.92675805
ENSG00000120690,55.307034
ENSG00000229473,0.6832877
ENSG00000120688,33.920914
ENSG00000264226,0.0
ENSG00000244264,0.0
ENSG00000165572,6.35379
ENSG00000215482,0.07068493
ENSG00000120696,13.383015
ENSG00000225133,0.0
ENSG00000120662,3.8169866
ENSG00000231404,0.007853882
ENSG00000172766,17.003653
ENSG00000223280,0.0
ENSG00000214222,0.023561645
ENSG00000205240,0.023561645
ENSG00000234655,0.0
ENSG00000215480,0.015707765
ENSG00000102760,174.5211
ENSG00000102763,3.9505026
ENSG00000284584,0.023561645
ENSG00000241406,0.0
ENSG00000206962,0.0
ENSG00000278338,0.015707765
ENSG00000226093,0.0
ENSG00000102780,15.644932
ENSG00000270809,0.007853882
ENSG00000234213,0.007853882
ENSG00000023516,13.422284
ENSG00000283554,0.05497717
ENSG00000233259,0.0
ENSG00000120659,16.210411
ENSG00000179813,1.3115982
ENSG00000271216,0.29059362
ENSG00000229546,0.0
ENSG00000133106,78.48384
ENSG00000238025,0.0
ENSG00000120675,100.07416
ENSG00000229928,0.007853882
ENSG00000120658,2.646758
ENSG00000232540,0.0
ENSG00000238189,0.0
ENSG00000233821,0.10995434
ENSG00000151773,9.3068495
ENSG00000179630,4.6809134
ENSG00000179611,0.07853882
ENSG00000226519,0.0
ENSG00000227258,0.3063014
ENSG00000276319,0.0
ENSG00000151778,9.966576
ENSG00000237361,0.09424658
ENSG00000102804,376.74286
ENSG00000278156,1.0288585
ENSG00000230793,0.46337903
ENSG00000235097,0.08639269
ENSG00000083635,10.869772
ENSG00000133114,12.46411
