gene,expression
TP73-AS1,0.0
TP73-AS1-1,0.0
CCDC27,0.0
SMIM1,0.0
LRRC47,29.8316
RN7SL574P,0.0
AL365330.1,0.0
CEP104,3.72895
DFFB,7.4579
C1orf174,18.64475
LINC01134,0.0
LINC01346,0.0
LINC01345,0.0
AL805961.1,0.0
AL805961.2,0.0
EEF1DP6,0.0
LINC01777,0.0
AL355602.1,0.0
Z98747.1,0.0
LINC01646,0.0
AJAP1,0.0
BX005132.2,0.0
BX005132.1,0.0
AL691497.1,0.0
AL139823.1,0.0
Z98259.3,0.0
Z98259.2,0.0
Z98259.1,0.0
Z97988.1,0.0
AL365255.1,0.0
MIR4417,0.0
MIR4689,0.0
NPHP4,0.0
KCNAB2,0.0
CHD5,0.0
RPL22,481.03458
AL031847.1,0.0
RNF207,11.186851
ICMT,18.64475
LINC00337,0.0
HES3,0.0
GPR153,11.186851
ACOT7,55.93425
AL031848.2,0.0
HES2,11.186851
ESPN,18.64475
MIR4252,0.0
AL031848.1,0.0
TNFRSF25,29.8316
PLEKHG5,0.0
NOL9,11.186851
RNU6-731P,0.0
AL591866.1,0.0
TAS1R1,0.0
ZBTB48,3.72895
KLHL21,3.72895
PHF13,0.0
THAP3,0.0
DNAJC11,7.4579
LINC01672,0.0
AL591163.1,3.72895
AL590128.2,0.0
CAMTA1,134.2422
AL590128.1,0.0
AL512330.1,0.0
RNU1-8P,0.0
CAMTA1-IT1,0.0
Z97987.1,0.0
AL365194.1,0.0
AL359881.3,0.0
AL359881.2,0.0
AL359881.1,0.0
VAMP3,22.373701
Z98884.2,0.0
PER3,0.0
Z98884.1,0.0
UTS2,0.0
TNFRSF9,0.0
AL009183.1,0.0
PARK7,160.34485
Y_RNA,0.0
AL034417.4,0.0
AL034417.3,7.4579
ERRFI1,22.373701
AL034417.2,0.0
AL034417.1,0.0
AL358876.1,0.0
LINC01714,0.0
RNU1-7P,0.0
AL358876.2,0.0
RNU6-991P,0.0
SLC45A1,0.0
Y_RNA-1,0.0
RERE,26.102652
AL096855.1,0.0
SNORA77,0.0
AL096855.2,0.0
RPL7P11,0.0
RPL7P7,0.0
Y_RNA-2,0.0
AL357552.1,0.0
AL357552.2,3.72895
RPL23AP19,0.0
ENO1,343.06342
MIR6728,0.0
ENO1-IT1,0.0
ENO1-AS1,0.0
RNU6-304P,0.0
HMGN2P17,0.0
AL139415.1,0.0
AL139415.2,0.0
CA6,0.0
RN7SL451P,0.0
SLC2A7,0.0
SLC2A5,0.0
SCARNA16,0.0
GPR157,3.72895
MIR34AHG,0.0
MIR34A,0.0
LINC01759,0.0
Z98044.1,0.0
H6PD,7.4579
SPSB1,14.9158
BX323043.1,0.0
AL928921.2,0.0
RNA5SP40,0.0
AL928921.1,0.0
SLC25A33,33.56055
AL954705.1,0.0
TMEM201,7.4579
PIK3CD,0.0
PIK3CD-AS1,0.0
AL691449.1,0.0
PIK3CD-AS2,0.0
CLSTN1,33.56055
MZT1P1,0.0
AL357140.3,0.0
CTNNBIP1,11.186851
AL357140.1,0.0
LZIC,3.72895
AL357140.2,3.72895
NMNAT1,11.186851
RN7SKP269,0.0
AL357140.4,0.0
MIR5697,0.0
AL603962.1,0.0
RBP7,3.72895
UBE4B,7.4579
AL590639.1,3.72895
PGAM1P11,0.0
RNU6-828P,0.0
KIF1B,7.4579
MIR1273D,0.0
RNU6-37P,0.0
RN7SL731P,0.0
AL139424.3,0.0
AL139424.2,0.0
PGD,11.186851
AL139424.1,0.0
CENPS-CORT,0.0
CENPS,7.4579
CORT,0.0
DFFA,11.186851
AL354956.1,0.0
PEX14,3.72895
RN7SL614P,0.0
CASZ1,11.186851
AL139423.1,0.0
HSPE1P24,0.0
C1orf127,0.0
CFL1P6,0.0
TARDBP,26.102652
AL109811.4,0.0
MASP2,0.0
AL109811.3,0.0
SRM,26.102652
EXOSC10,18.64475
AL109811.1,0.0
AL109811.2,3.72895
MTOR,3.72895
MTOR-AS1,0.0
RNU6-537P,0.0
ANGPTL7,0.0
RNU6-291P,0.0
RPL39P6,0.0
UBIAD1,3.72895
UBE2V2P3,0.0
AL031291.1,0.0
MTCYBP45,0.0
DISP3,0.0
LINC01647,0.0
AL031731.1,0.0
FBXO2,0.0
FBXO44,3.72895
FBXO6,7.4579
MAD2L2,3.72895
DRAXIN,0.0
AGTRAP,14.9158
C1orf167,7.4579
AL953897.1,0.0
MTHFR,3.72895
CLCN6,0.0
NPPA-AS1,0.0
NPPA-AS1_1,0.0
NPPA-AS1_2,0.0
NPPA,0.0
NPPA-AS1_3,0.0
NPPB,0.0
AL021155.1,0.0
RNU5E-1,0.0
RNU5E-4P,0.0
KIAA2013,37.2895
PLOD1,7.4579
MFN2,18.64475
AL096840.1,0.0
MIIP,22.373701
Y_RNA-3,0.0
MIR6729,0.0
RN7SL649P,0.0
TNFRSF8,0.0
RNU6-777P,0.0
RPL23AP89,0.0
MIR7846,0.0
TNFRSF1B,3.72895
MIR4632,0.0
RPL10P17,0.0
SNORA70,0.0
VPS13D,22.373701
SNORA59A,0.0
AC243836.1,0.0
DHRS3,18.64475
RNU6ATAC18P,0.0
MIR6730,0.0
AC254633.1,0.0
AADACL4,0.0
AC244670.1,0.0
AADACL3,0.0
C1orf158,0.0
PRAMEF12,0.0
PRAMEF1,0.0
LINC01784,0.0
PRAMEF11,0.0
PRAMEF30P,0.0
HNRNPCL1,0.0
PRAMEF2,0.0
PRAMEF4,0.0
PRAMEF10,0.0
PRAMEF7,0.0
RNU6-1072P,0.0
PRAMEF29P,0.0
PRAMEF6,0.0
PRAMEF28P,0.0
PRAMEF27,0.0
HNRNPCL3,0.0
PRAMEF25,0.0
PRAMEF34P,0.0
PRAMEF35P,0.0
HNRNPCL2,0.0
PRAMEF36P,0.0
AC245056.1,0.0
PRAMEF26,0.0
HNRNPCL4,0.0
PRAMEF9,0.0
PRAMEF13,0.0
PRAMEF18,0.0
PRAMEF31P,0.0
PRAMEF5,0.0
PRAMEF32P,0.0
RNU6-443P,0.0
PRAMEF8,0.0
PRAMEF33,0.0
PRAMEF15,0.0
AC243961.1,0.0
PRAMEF14,0.0
PRAMEF19,0.0
PRAMEF17,0.0
PRAMEF20,0.0
LRRC38,0.0
AL354712.1,0.0
BRWD1P1,0.0
PDPN,7.4579
RNA5SP41,0.0
AL359771.1,0.0
SCARNA11,0.0
PRDM2,14.9158
KAZN,11.186851
RNU6-1265P,0.0
AL357873.1,0.0
AL359873.1,0.0
TBCAP2,0.0
TMEM51-AS1,0.0
TMEM51,7.4579
C1orf195,0.0
AL035405.1,0.0
AL391094.1,0.0
FHAD1,0.0
AL031283.2,0.0
AL031283.3,0.0
AL031283.1,0.0
EFHD2,74.579
CTRC,0.0
CELA2A,0.0
CELA2B,0.0
CASP9,7.4579
DNAJC16,3.72895
SCARNA21B,0.0
AL121992.3,0.0
AGMAT,3.72895
AL121992.1,0.0
CHCHD2P6,0.0
RNU7-179P,0.0
CD24P1,0.0
DDI2,3.72895
RSC1A1,0.0
AL121992.2,0.0
PLEKHM2,7.4579
AL450998.3,0.0
SLC25A34,0.0
AL450998.2,0.0
TMEM82,3.72895
FBLIM1,18.64475
RPL12P14,0.0
UQCRHL,29.8316
AL450998.1,11.186851
FLJ37453,0.0
SPEN,26.102652
AL034555.1,0.0
ZBTB17,11.186851
AL355994.4,0.0
AL355994.1,0.0
AL355994.5,0.0
TBC1D3P6,0.0
C1orf64,0.0
AL355994.3,0.0
HSPB7,0.0
CLCNKA,0.0
AL355994.2,0.0
CLCNKB,0.0
FAM131C,0.0
EPHA2,52.205303
AL451042.2,0.0
AL451042.1,0.0
ARHGEF19-AS1,0.0
ARHGEF19,3.72895
ANO7L1,0.0
RSG1,3.72895
MT1XP1,14.9158
FBXO42,7.4579
SZRD1,37.2895
AL358794.1,0.0
SPATA21,0.0
NECAP2,18.64475
LINC01772,0.0
CROCCP3,3.72895
RNU1-1,3.72895
AL137802.2,0.0
AL137802.1,0.0
LINC01783,0.0
RNU1-6P,0.0
FAM231B,0.0
AL355149.1,0.0
NBPF1,7.4579
AL137798.1,0.0
CROCCP2,11.186851
AL137798.3,0.0
MST1P2,14.9158
AL137798.2,0.0
RNU1-3,0.0
FAM231A,0.0
AL021920.2,0.0
EIF1AXP1,0.0
ESPNP,0.0
AL021920.1,0.0
FAM231C,0.0
AL021920.3,0.0
CROCC,3.72895
CROCCP4,0.0
RNU1-4,0.0
MST1L,3.72895
BX284668.1,0.0
BX284668.3,0.0
MIR3675,0.0
BX284668.2,0.0
RNU1-5P,0.0
BX284668.5,18.64475
BX284668.4,0.0
RNU1-2,0.0
BX284668.6,3.72895
MFAP2,0.0
AL049569.1,0.0
ATP13A2,7.4579
SDHB,119.3264
PADI2,63.39215
AL590644.1,0.0
AL590644.3,0.0
PADI1,3.72895
PADI3,0.0
MIR3972,0.0
PADI4,0.0
PADI6,0.0
AC004824.1,0.0
RCC2,22.373701
ARHGEF10L,33.56055
AL136529.1,0.0
ACTL8,0.0
AL357509.1,0.0
LINC01654,0.0
IGSF21,0.0
AL365209.1,0.0
AL359738.1,0.0
AL591896.1,0.0
KLHDC7A,0.0
DYNLL1P3,0.0
AL031737.1,0.0
PAX7,0.0
TAS1R2,0.0
AL080251.1,0.0
ALDH4A1,0.0
MIR4695,0.0
MIR1290,0.0
IFFO2,0.0
AL137127.1,0.0
UBR4,7.4579
AL035413.1,0.0
EMC1,18.64475
MRTO4,14.9158
AKR7L,0.0
AKR7A3,29.8316
AL035413.2,0.0
AKR7A2,82.0369
RNU6-1099P,0.0
PQLC2,14.9158
CAPZB,123.05534
RN7SL277P,0.0
RNU4-28P,0.0
AL031727.2,0.0
MINOS1,212.55016
MINOS1-NBL1,0.0
AL031727.1,287.12915
NBL1,141.7001
HTR6,0.0
TMCO4,14.9158
RNF186,59.6632
AL391883.1,0.0
OTUD3,7.4579
PLA2G2E,0.0
RN7SL304P,0.0
PLA2G2A,242.38174
PLA2G5,0.0
PLA2G2D,0.0
PLA2G2F,0.0
Z98257.1,0.0
PLA2G2C,0.0
UBXN10-AS1,0.0
UBXN10,3.72895
LINC01757,0.0
Z98257.2,0.0
VWA5B1,0.0
AL020998.1,0.0
LINC01141,0.0
AL139254.1,0.0
AL139254.2,0.0
AL139254.3,0.0
CAMK2N1,126.7843
MUL1,18.64475
RPS4XP4,0.0
FAM43B,0.0
CDA,7.4579
PINK1,11.186851
MIR6084,0.0
PINK1-AS,0.0
DDOST,55.93425
KIF17,0.0
AL663074.2,0.0
SH2D5,0.0
AL663074.1,0.0
HP1BP3,29.8316
EIF4G3,22.373701
RNU7-200P,0.0
MIR1256,0.0
RPS15AP6,0.0
AL627311.1,0.0
HSPE1P27,0.0
ECE1,11.186851
AL031005.1,0.0
AL031728.1,0.0
PPP1R11P1,0.0
AL592309.1,0.0
AL592309.2,0.0
NBPF2P,0.0
HS6ST1P1,0.0
CROCCP5,0.0
NBPF3,0.0
PFN1P10,0.0
ALPL,0.0
AL359815.1,0.0
RAP1GAP,14.9158
USP48,26.102652
AL590103.1,0.0
LDLRAD2,0.0
HSPG2,29.8316
AL590556.1,0.0
AL590556.2,0.0
CELA3B,3.72895
RN7SL386P,0.0
RNU6-1022P,0.0
CELA3A,0.0
RN7SL186P,0.0
RNU6-776P,0.0
LINC01635,0.0
LINC00339,3.72895
CDC42,85.765854
CDC42-IT1,0.0
AL031281.1,0.0
AL031281.2,0.0
WNT4,0.0
MIR4418,0.0
AL591122.1,0.0
AL591122.2,0.0
ZBTB40,3.72895
ZBTB40-IT1,0.0
EPHA8,0.0
MIR6127,0.0
C1QA,0.0
C1QC,0.0
C1QB,0.0
EPHB2,11.186851
MIR4684,0.0
AL512444.1,0.0
MIR4253,0.0
LACTBL1,0.0
TEX46,0.0
KDM1A,7.4579
AL031428.1,0.0
MIR3115,0.0
MIR4419A,0.0
LUZP1,29.8316
AL161672.1,0.0
RNU6-514P,0.0
RNU6-135P,0.0
HTR1D,0.0
AL109936.1,0.0
LINC01355,0.0
AL109936.8,0.0
HNRNPR,96.952705
ZNF436,7.4579
ZNF436-AS1,3.72895
Y_RNA-4,0.0
AL109936.2,0.0
TCEA3,220.00804
AL357134.1,0.0
ASAP3,0.0
E2F2,7.4579
AL021154.1,0.0
ID3,398.99765
MDS2,0.0
AL451000.1,0.0
RPL11,3072.6548
ELOA,14.9158
ELOA-AS1,0.0
PITHD1,70.85005
LYPLA2,44.747402
GALE,55.93425
HMGCL,44.747402
FUCA1,52.205303
CNR2,0.0
BTBD6P1,0.0
AL590609.3,0.0
MIR378F,0.0
AL590609.2,0.0
PNRC2,78.30795
SRSF10,85.765854
AL590609.1,3.72895
AL591178.1,0.0
MYOM3,0.0
AL591178.2,0.0
IL22RA1,3.72895
IFNLR1,0.0
AL590683.1,0.0
AL138902.1,0.0
GRHL3,0.0
STPG1,11.186851
NIPAL3,22.373701
RCAN3,7.4579
AL445686.2,3.72895
NCMAP,3.72895
AL445686.1,0.0
Y_RNA-5,0.0
SRRM1,111.8685
AL445648.1,0.0
CLIC4,18.64475
RNU6-1208P,0.0
RUNX3,0.0
MIR6731,0.0
AL445471.1,0.0
AL445471.2,0.0
MIR4425,0.0
AL050344.1,0.0
AL121994.1,0.0
AL031432.1,0.0
SYF2,44.747402
AL031432.4,3.72895
AL031432.5,0.0
RSRP1,74.579
AL031432.3,0.0
AL031432.2,0.0
RHD,0.0
SDHDP6,0.0
AL928711.1,0.0
TMEM50A,123.05534
RHCE,0.0
AL031284.1,0.0
TMEM57,14.9158
LDLRAP1,18.64475
AL606491.1,0.0
MAN1C1,0.0
AL031280.1,0.0
SELENON,7.4579
AL020996.2,0.0
AL020996.1,0.0
MTFR1L,7.4579
AL020996.3,0.0
AUNIP,3.72895
AL033528.2,0.0
PAQR7,0.0
Y_RNA-6,0.0
STMN1,52.205303
SNRPFP2,0.0
AL033528.1,0.0
MIR3917,0.0
PAFAH2,7.4579
RNU6-110P,0.0
SCARNA17,0.0
SCARNA18,0.0
EXTL1,0.0
SLC30A2,0.0
AL391650.2,0.0
TRIM63,0.0
PDIK1L,0.0
FAM110D,3.72895
C1orf232,0.0
AL391650.1,0.0
ZNF593,141.7001
CNKSR1,29.8316
CATSPER4,0.0
AL355877.1,0.0
AL355877.3,0.0
CEP85,0.0
AL355877.2,0.0
SH3BGRL3,577.9873
UBXN11,7.4579
CD52,0.0
CRYBG2,0.0
AL451139.1,0.0
ZNF683,0.0
LIN28A,0.0
DHDDS,29.8316
AL513365.1,100.681656
AL513365.2,0.0
HMGN2,231.1949
DPPA2P2,0.0
RPS6KA1,41.01845
MIR1976,0.0
RN7SL679P,0.0
Y_RNA-7,0.0
RNU7-29P,0.0
AL627313.1,0.0
snoU13,0.0
AL627082.1,0.0
AL512408.1,0.0
ARID1A,55.93425
PIGV,7.4579
RN7SL165P,0.0
ZDHHC18,0.0
SFN,231.1949
AL034380.1,0.0
GPN2,7.4579
GPATCH3,3.72895
NUDC,67.1211
NR0B2,3.72895
KDF1,14.9158
RPL12P13,0.0
AL356390.1,0.0
OSTCP2,0.0
TRNP1,0.0
FAM46B,3.72895
SLC9A1,11.186851
AL590640.2,0.0
CHCHD3P3,0.0
NPM1P39,0.0
SNRPEP7,0.0
AL590640.1,0.0
WDTC1,14.9158
Y_RNA-8,0.0
FO393419.3,0.0
TMEM222,3.72895
RNU6-48P,0.0
ACTG1P20,0.0
SYTL1,14.9158
MAP3K6,11.186851
FCN3,0.0
CD164L2,0.0
FO393419.1,0.0
GPR3,0.0
WASF2,41.01845
FO393419.2,0.0
BX293535.1,0.0
AHDC1,11.186851
FGR,0.0
AL031729.1,11.186851
AL445490.2,0.0
IFI6,111.8685
AL445490.1,0.0
RNU6-949P,0.0
CHMP1AP1,0.0
RNU6-424P,0.0
FAM76A,7.4579
AL020997.1,0.0
RPEP3,0.0
STX12,7.4579
AL020997.2,3.72895
AL020997.3,0.0
RNU6-1245P,0.0
PPP1R8,14.9158
SCARNA1,0.0
THEMIS2,0.0
RPA2,7.4579
SMPDL3B,22.373701
AL512288.1,0.0
XKR8,3.72895
EYA3,3.72895
AL512288.2,0.0
RN7SL559P,0.0
SPCS2P4,0.0
AL137792.2,0.0
AL137792.1,0.0
RNU6-176P,0.0
PTAFR,0.0
DNAJC8,41.01845
ATPIF1,305.7739
AL353622.1,0.0
AL353622.2,0.0
SESN2,7.4579
MED18,0.0
PHACTR4,48.476353
Y_RNA-9,0.0
CR391992.1,0.0
RNU6ATAC27P,0.0
RCC1,22.373701
SNHG3,52.205303
SNORA73A,0.0
SNORA73B,0.0
PRDX3P2,0.0
AL513497.1,0.0
TRNAU1AP,11.186851
SNHG12,26.102652
SNORD99,0.0
SNORA61,0.0
SNORA44,0.0
SNORA16A,0.0
SNORA16A-1,0.0
TAF12,26.102652
RAB42,0.0
LINC01715,0.0
AL360012.1,0.0
RNU11,0.0
GMEB1,7.4579
SCARNA24,0.0
YTHDF2,74.579
OPRD1,0.0
AL009181.1,0.0
Y_RNA-10,0.0
EPB41,11.186851
AL138785.1,0.0
Y_RNA-11,0.0
Metazoa_SRP,0.0
TMEM200B,0.0
AL357500.1,0.0
SRSF4,63.39215
uc_338,0.0
MECR,18.64475
AL590729.1,0.0
PTPRU,0.0
LINC01756,0.0
AL671862.1,0.0
AC092265.1,0.0
AL645944.2,0.0
AL645944.1,0.0
LINC01648,0.0
AL137076.1,0.0
AL021921.1,0.0
AL161638.2,0.0
AL161638.1,0.0
MATN1,0.0
MATN1-AS1,0.0
LAPTM5,0.0
MIR4420,0.0
AL137027.1,0.0
LINC01778,0.0
RN7SKP91,0.0
AL445235.1,0.0
SDC3,3.72895
RN7SL371P,0.0
PUM1,29.8316
AL356320.2,0.0
AL356320.1,0.0
SELENOWP1,0.0
AC114495.1,0.0
NKAIN1,0.0
SNRNP40,26.102652
AC114495.2,0.0
ZCCHC17,7.4579
AL451070.1,0.0
FABP3,0.0
SERINC2,137.97115
AC209007.1,0.0
RNU6-40P,0.0
LINC01225,0.0
Y_RNA-12,0.0
LINC01226,0.0
AC114488.1,0.0
TINAGL1,74.579
HCRTR1,0.0
PEF1,18.64475
AC114488.2,0.0
AC114488.3,0.0
COL16A1,18.64475
ADGRB2,0.0
MIR4254,0.0
AL354919.2,0.0
SPOCD1,0.0
AL354919.1,0.0
AL136115.2,0.0
PTP4A2,141.7001
AL136115.1,0.0
AL136115.3,0.0
KHDRBS1,96.952705
AL445248.1,0.0
TMEM39B,3.72895
MIR5585,0.0
Metazoa_SRP-1,0.0
KPNA6,14.9158
AL049795.2,0.0
TXLNA,3.72895
CCDC28B,7.4579
AL049795.1,0.0
IQCC,11.186851
DCDC2B,0.0
TMEM234,0.0
EIF3I,115.59745
MTMR9LP,0.0
FAM167B,11.186851
LCK,3.72895
Metazoa_SRP-2,0.0
Y_RNA-13,0.0
HDAC1,78.30795
MARCKSL1,268.4844
AL109945.1,0.0
TSSK3,0.0
FAM229A,0.0
BSDC1,11.186851
GAPDHP20,0.0
AL356986.1,0.0
LRRC37A12P,0.0
RN7SL122P,0.0
AL033529.1,0.0
ZBTB8B,0.0
ZBTB8A,0.0
ZBTB8OS,29.8316
Y_RNA-14,0.0
RBBP4,74.579
SYNC,3.72895
AC114489.1,0.0
KIAA1522,78.30795
YARS,11.186851
S100PBP,14.9158
FNDC5,0.0
HPCA,0.0
TMEM54,290.8581
RNF19B,18.64475
AL031602.1,0.0
AL355864.1,0.0
AL355864.2,0.0
AL020995.1,0.0
AK2,74.579
Metazoa_SRP-3,3.72895
AZIN2,3.72895
AL662907.1,0.0
TRIM62,7.4579
AL662907.2,0.0
AL662907.3,0.0
ZNF362,7.4579
AL513327.3,0.0
A3GALT2,0.0
AL513327.1,0.0
PHC2,11.186851
MIR3605,0.0
RN7SKP16,0.0
AL513327.2,0.0
TLR12P,0.0
ZSCAN20,0.0
AC115285.1,0.0
CSMD2,0.0
HSPD1P14,0.0
HMGB4,0.0
CSMD2-AS1,0.0
RNA5SP42,0.0
C1orf94,0.0
AC115286.1,0.0
MIR552,0.0
SMIM12,37.2895
GJB5,0.0
GJB4,0.0
AL121988.1,0.0
GJB3,41.01845
GJA4,3.72895
AL122010.1,0.0
DLGAP3,0.0
AC114490.1,0.0
AC114490.2,0.0
TMEM35B,0.0
ZMYM6,7.4579
RPL12P45,0.0
ZMYM1,0.0
EFCAB14P1,0.0
AL590434.1,0.0
SFPQ,160.34485
Y_RNA-15,0.0
ZMYM4,7.4579
RN7SL503P,0.0
SNORA62,0.0
RPL5P4,11.186851
ZMYM4-AS1,0.0
Metazoa_SRP-4,0.0
KIAA0319L,14.9158
AC004865.1,0.0
NCDN,0.0
AC004865.2,0.0
TFAP2E,0.0
PSMB2,111.8685
C1orf216,0.0
CLSPN,0.0
AL354864.1,0.0
AGO4,7.4579
AGO1,3.72895
AL139286.1,0.0
AL139286.2,0.0
AGO3,18.64475
AL138787.2,0.0
AL138787.1,0.0
TEKT2,0.0
ADPRHL2,14.9158
COL8A2,0.0
TRAPPC3,44.747402
MAP7D1,11.186851
RN7SL131P,0.0
THRAP3,29.8316
UBE2V2P4,0.0
SH3D21,0.0
EVA1B,7.4579
AL591845.1,3.72895
STK40,7.4579
LSM10,29.8316
RNU4-27P,0.0
OSCP1,3.72895
SNORA63C,0.0
MRPS15,67.1211
CSF3R,0.0
FTLP18,0.0
AL596257.1,0.0
AC117945.2,0.0
AC117945.1,0.0
GRIK3,3.72895
AL031430.1,0.0
MIR4255,0.0
RNU6-636P,0.0
AL353604.1,0.0
RNA5SP43,0.0
RPS29P6,0.0
LINC01137,0.0
ZC3H12A,55.93425
MIR6732,0.0
MEAF6,26.102652
MIR5581,0.0
SNIP1,14.9158
FTH1P1,0.0
AL034379.1,0.0
DNALI1,3.72895
GNL2,29.8316
AL513220.1,0.0
RSPO1,0.0
C1orf109,11.186851
CDCA8,3.72895
EPHA10,7.4579
Y_RNA-16,0.0
ACTN4P2,0.0
AL929472.1,0.0
MANEAL,3.72895
AL929472.3,0.0
YRDC,7.4579
C1orf122,33.56055
MTF1,11.186851
AL929472.4,0.0
AL929472.2,11.186851
INPP5B,3.72895
SNORA63,0.0
RNU6-584P,0.0
Metazoa_SRP-5,0.0
SF3A3,11.186851
RNU6-510P,0.0
FHL3,0.0
UTP11,29.8316
POU3F1,0.0
AL139158.2,0.0
AL139158.1,0.0
MIR3659,0.0
AL139158.3,0.0
LINC01343,0.0
AL513479.1,0.0
RNU6-753P,0.0
LINC01685,0.0
AL354702.1,0.0
AL354702.2,0.0
RRAGC,0.0
AL139260.2,0.0
AL139260.1,0.0
MYCBP,11.186851
AL139260.3,0.0
GJA9,0.0
RHBDL2,11.186851
RNU6-605P,0.0
Y_RNA-17,0.0
EIF1P2,0.0
AKIRIN1,33.56055
NDUFS5,376.62396
MACF1,18.64475
RNU6-608P,0.0
RNA5SP44,0.0
AL356055.1,0.0
AL442071.1,0.0
HSPE1P8,0.0
BMP8A,0.0
OXCT2P1,0.0
AL365277.1,3.72895
PPIEL,0.0
PABPC4,78.30795
AL365277.2,0.0
SNORA55,0.0
HEYL,0.0
AL035404.2,0.0
NT5C1A,0.0
HPCAL4,0.0
PPIE,37.2895
AL035404.1,0.0
RNU7-121P,0.0
BMP8B,0.0
OXCT2,0.0
AL033527.3,0.0
AL033527.1,0.0
AL033527.5,3.72895
AL033527.4,0.0
TRIT1,3.72895
Y_RNA-18,0.0
MYCL,7.4579
AL033527.2,0.0
Y_RNA-19,0.0
MFSD2A,3.72895
AL663070.1,0.0
CAP1,82.0369
PPT1,18.64475
AL512599.1,0.0
RLF,11.186851
RNU6-1237P,0.0
