gene,expression
CPTP,9.592903
TAS1R3,0.031095311
DVL1,6.250158
MIR6808,0.0
MXRA8,174.88004
AURKAIP1,123.12188
NDUFB4P8,0.0155476555
CCNL2,54.028103
AL391244.1,9.68619
MRPL20,123.10634
RN7SL657P,0.0
AL391244.3,0.2798578
ANKRD65,17.9109
AL391244.2,0.0155476555
TMEM88B,0.0155476555
LINC01770,0.8395734
VWA1,29.493902
ATAD3C,0.79293036
ATAD3B,7.214112
AL645728.2,1.0261452
ATAD3A,8.457924
TMEM240,0.48197734
SSU72,114.7417
AL645728.1,5.006345
AL691432.3,0.0
FNDC10,0.46642968
AL691432.2,6.934254
MIB2,14.412676
MMP23B,3.871366
CDK11B,43.206936
FO704657.1,0.24876249
SLC35E2B,20.02538
AL691432.1,0.5130726
MMP23A,0.15547656
CDK11A,5.3328457
AL031282.2,0.35759607
AL031282.1,1.9590045
SLC35E2,1.5081226
NADK,11.41198
GNB1,53.0486
AL109917.1,0.17102422
CALML6,0.07773828
TMEM52,0.8084781
CFAP74,0.3109531
AL391845.2,0.031095311
GABRD,0.6530015
AL391845.1,0.0
PRKCZ,6.250158
AL590822.2,0.6530015
PRKCZ-AS1,0.63745385
FAAP20,129.41869
AL590822.1,0.031095311
SKI,39.926376
MORN1,1.6635991
AL589739.1,0.0
AL513477.1,0.1399289
AL513477.2,0.40423906
RER1,100.173546
PEX10,10.681239
PLCH2,0.031095311
AL139246.1,0.0
AL139246.4,0.0
PANK4,10.665691
HES5,0.062190622
AL139246.5,1.6791468
TNFRSF14-AS1,2.0056474
TNFRSF14,46.471943
AL139246.2,0.0155476555
AL139246.3,0.18657187
FAM213B,7.851566
MMEL1,0.5597156
AL831784.1,0.0
TTC34,0.21766718
AC242022.1,0.0
AL592464.2,0.0
AL592464.1,0.0
AL589702.1,0.0
ACTRT2,0.0
LINC00982,0.6530015
PRDM16,1.352646
MIR4251,0.0
AL008733.1,0.0
AL512383.1,0.2798578
AL590438.1,0.10883359
ARHGEF16,0.450882
AL512413.1,0.0
MEGF6,3.6226037
MIR551A,0.0
AL513320.1,0.124381244
TPRG1L,9.142021
WRAP73,13.19996
TP73,0.1399289
AL136528.1,0.0
AL136528.2,0.0
TP73-AS1,8.846616
TP73-AS1-1,0.0
CCDC27,0.0155476555
SMIM1,7.9603996
LRRC47,23.787912
RN7SL574P,0.3109531
AL365330.1,0.15547656
CEP104,10.308096
DFFB,2.3787913
C1orf174,19.512306
LINC01134,0.24876249
LINC01346,0.031095311
LINC01345,0.35759607
AL805961.1,0.0
AL805961.2,0.09328593
EEF1DP6,0.17102422
LINC01777,0.031095311
AL355602.1,0.0
Z98747.1,0.0
LINC01646,0.0
AJAP1,2.1922195
BX005132.2,0.0
BX005132.1,0.0
AL691497.1,0.0
AL139823.1,0.0
Z98259.3,0.0155476555
Z98259.2,0.0
Z98259.1,0.0
Z97988.1,0.0
AL365255.1,0.0
MIR4417,0.0
MIR4689,0.0
NPHP4,2.534268
KCNAB2,1.756885
CHD5,0.046642967
RPL22,452.6078
AL031847.1,0.38869137
RNF207,7.6338983
ICMT,19.294641
LINC00337,0.031095311
HES3,0.0
GPR153,6.405634
ACOT7,24.005579
AL031848.2,0.9173116
HES2,0.32650074
ESPN,1.2749077
MIR4252,0.0
AL031848.1,0.0155476555
TNFRSF25,0.6063586
PLEKHG5,0.74628747
NOL9,11.318693
RNU6-731P,0.0155476555
AL591866.1,0.07773828
TAS1R1,0.15547656
ZBTB48,9.07983
KLHL21,13.184412
PHF13,21.393572
THAP3,15.920799
DNAJC11,9.3130455
LINC01672,0.031095311
AL591163.1,0.49752498
AL590128.2,2.083386
CAMTA1,112.238525
AL590128.1,0.7307398
AL512330.1,0.0
RNU1-8P,0.0
CAMTA1-IT1,0.23321484
Z97987.1,0.0
AL365194.1,0.0155476555
AL359881.3,0.0155476555
AL359881.2,0.031095311
AL359881.1,0.046642967
VAMP3,53.57722
Z98884.2,0.046642967
PER3,22.979435
Z98884.1,0.062190622
UTS2,0.0
TNFRSF9,0.74628747
AL009183.1,0.0
PARK7,288.58002
Y_RNA,0.0
AL034417.4,0.77738273
AL034417.3,3.0939834
ERRFI1,44.217533
AL034417.2,0.79293036
AL034417.1,0.062190622
AL358876.1,0.0
LINC01714,0.0155476555
RNU1-7P,0.0
AL358876.2,0.0
RNU6-991P,0.0
SLC45A1,2.751935
Y_RNA-1,0.0
RERE,54.463436
AL096855.1,0.09328593
SNORA77,1.7413374
AL096855.2,0.0
RPL7P11,0.0
RPL7P7,0.948407
Y_RNA-2,0.21766718
AL357552.1,0.046642967
AL357552.2,0.5130726
RPL23AP19,0.23321484
ENO1,230.43181
MIR6728,0.0155476555
ENO1-IT1,1.3681937
ENO1-AS1,2.8918638
RNU6-304P,0.0
HMGN2P17,0.0155476555
AL139415.1,0.0
AL139415.2,0.17102422
CA6,0.031095311
RN7SL451P,0.0
SLC2A7,0.0
SLC2A5,0.35759607
SCARNA16,0.0
GPR157,2.0056474
MIR34AHG,1.2904555
MIR34A,0.0
LINC01759,1.0727882
Z98044.1,0.031095311
H6PD,20.16531
SPSB1,40.19069
BX323043.1,0.26431012
AL928921.2,0.82402575
RNA5SP40,0.0
AL928921.1,0.0
SLC25A33,18.890402
AL954705.1,0.21766718
TMEM201,4.3067007
PIK3CD,0.79293036
PIK3CD-AS1,0.0
AL691449.1,0.0155476555
PIK3CD-AS2,4.104581
CLSTN1,31.872692
MZT1P1,0.0
AL357140.3,0.0
CTNNBIP1,16.884752
AL357140.1,0.0
LZIC,17.739874
AL357140.2,0.46642968
NMNAT1,5.006345
RN7SKP269,0.062190622
AL357140.4,0.062190622
MIR5697,0.046642967
AL603962.1,0.0
RBP7,4.135676
UBE4B,10.4013815
AL590639.1,0.20211953
PGAM1P11,0.0
RNU6-828P,0.031095311
KIF1B,14.1794615
MIR1273D,0.124381244
RNU6-37P,3.6226037
RN7SL731P,0.0
AL139424.3,0.57526326
AL139424.2,0.1399289
PGD,15.438822
AL139424.1,0.031095311
CENPS-CORT,0.18657187
CENPS,3.51377
CORT,0.15547656
DFFA,19.88545
AL354956.1,0.031095311
PEX14,7.525065
RN7SL614P,0.0
CASZ1,0.6219062
AL139423.1,0.031095311
HSPE1P24,0.0
C1orf127,0.0
CFL1P6,0.0
TARDBP,34.79565
AL109811.4,0.0
MASP2,0.031095311
AL109811.3,0.0155476555
SRM,49.379353
EXOSC10,14.023986
AL109811.1,0.046642967
AL109811.2,0.35759607
MTOR,6.6543965
MTOR-AS1,0.0
RNU6-537P,0.0
ANGPTL7,4.0423903
RNU6-291P,0.0155476555
RPL39P6,0.46642968
UBIAD1,7.8826613
UBE2V2P3,0.031095311
AL031291.1,0.0
MTCYBP45,0.0
DISP3,0.062190622
LINC01647,0.0
AL031731.1,0.34204844
FBXO2,3.6847944
FBXO44,11.178764
FBXO6,18.905949
MAD2L2,47.777943
DRAXIN,0.38869137
AGTRAP,59.982853
C1orf167,18.066376
AL953897.1,0.0155476555
MTHFR,38.682568
CLCN6,5.270655
NPPA-AS1,0.32650074
NPPA-AS1_1,0.0
NPPA-AS1_2,0.0
NPPA,0.031095311
NPPA-AS1_3,0.0
NPPB,0.0
AL021155.1,0.0
RNU5E-1,13.246602
RNU5E-4P,5.270655
KIAA2013,17.879803
PLOD1,39.351116
MFN2,8.473472
AL096840.1,0.2798578
MIIP,15.19006
Y_RNA-3,0.1399289
MIR6729,0.0
RN7SL649P,0.0
TNFRSF8,0.046642967
RNU6-777P,0.0
RPL23AP89,0.20211953
MIR7846,0.0
TNFRSF1B,11.4897175
MIR4632,0.0155476555
RPL10P17,0.09328593
SNORA70,0.0
VPS13D,11.287598
SNORA59A,0.0
AC243836.1,0.0
DHRS3,21.81336
RNU6ATAC18P,0.0
MIR6730,0.0
AC254633.1,0.23321484
AADACL4,0.0
AC244670.1,0.031095311
AADACL3,0.0
C1orf158,0.0155476555
PRAMEF12,0.0
PRAMEF1,0.0
LINC01784,0.0
PRAMEF11,0.0
PRAMEF30P,0.0
HNRNPCL1,0.031095311
PRAMEF2,0.0
PRAMEF4,0.0
PRAMEF10,0.0
PRAMEF7,0.0
RNU6-1072P,0.0
PRAMEF29P,0.0
PRAMEF6,0.0
PRAMEF28P,0.0
PRAMEF27,0.0
HNRNPCL3,0.0
PRAMEF25,0.0
PRAMEF34P,0.0
PRAMEF35P,0.0
HNRNPCL2,0.046642967
PRAMEF36P,0.0
AC245056.1,0.0
PRAMEF26,0.0
HNRNPCL4,0.0
PRAMEF9,0.0
PRAMEF13,0.0
PRAMEF18,0.0
PRAMEF31P,0.0
PRAMEF5,0.0
PRAMEF32P,0.0
RNU6-443P,0.0
PRAMEF8,0.0
PRAMEF33,0.0
PRAMEF15,0.0
AC243961.1,0.0
PRAMEF14,0.0
PRAMEF19,0.0
PRAMEF17,0.0
PRAMEF20,0.0
LRRC38,0.15547656
AL354712.1,0.0
BRWD1P1,0.0
PDPN,188.03334
RNA5SP41,0.031095311
AL359771.1,0.0
SCARNA11,0.0
PRDM2,28.561043
KAZN,12.391481
RNU6-1265P,0.0
AL357873.1,0.18657187
AL359873.1,0.0
TBCAP2,0.2798578
TMEM51-AS1,0.15547656
TMEM51,14.552606
C1orf195,0.0155476555
AL035405.1,2.627554
AL391094.1,0.0155476555
FHAD1,0.34204844
AL031283.2,0.031095311
AL031283.3,0.0
AL031283.1,0.38869137
EFHD2,29.587189
CTRC,0.99504995
CELA2A,0.17102422
CELA2B,0.0155476555
CASP9,4.166772
DNAJC16,5.146274
SCARNA21B,0.0155476555
AL121992.3,0.0
AGMAT,0.6840969
AL121992.1,0.10883359
CHCHD2P6,0.5597156
RNU7-179P,0.046642967
CD24P1,0.0
DDI2,7.478422
RSC1A1,0.0
AL121992.2,0.09328593
PLEKHM2,12.889006
AL450998.3,0.0155476555
SLC25A34,0.88621634
AL450998.2,0.0155476555
TMEM82,0.046642967
FBLIM1,97.11066
RPL12P14,1.7257898
UQCRHL,9.966047
AL450998.1,23.554697
FLJ37453,10.74343
SPEN,23.585793
AL034555.1,0.0155476555
ZBTB17,12.0027895
AL355994.4,0.38869137
AL355994.1,0.0155476555
AL355994.5,0.0
TBC1D3P6,0.0
C1orf64,0.09328593
AL355994.3,0.0
HSPB7,1.041693
CLCNKA,0.031095311
AL355994.2,0.0
CLCNKB,0.062190622
FAM131C,0.0
EPHA2,6.70104
AL451042.2,0.09328593
AL451042.1,0.10883359
ARHGEF19-AS1,0.046642967
ARHGEF19,5.3017507
ANO7L1,0.79293036
RSG1,1.3681937
MT1XP1,2.751935
FBXO42,10.821168
SZRD1,45.912228
AL358794.1,0.09328593
SPATA21,0.8706687
NECAP2,40.144043
LINC01772,0.7618351
CROCCP3,1.1505265
RNU1-1,3.995747
AL137802.2,0.54416794
AL137802.1,0.18657187
LINC01783,0.0155476555
RNU1-6P,0.0
FAM231B,0.0
AL355149.1,0.0
NBPF1,6.7787776
AL137798.1,0.0
CROCCP2,21.999933
AL137798.3,0.0
MST1P2,2.3632436
AL137798.2,0.0
RNU1-3,0.0
FAM231A,0.0
AL021920.2,0.0
EIF1AXP1,1.6635991
ESPNP,0.0
AL021920.1,0.0
FAM231C,0.0
AL021920.3,0.0
CROCC,7.789376
CROCCP4,0.0155476555
RNU1-4,0.0
MST1L,0.79293036
BX284668.1,0.0
BX284668.3,0.0
MIR3675,0.0
BX284668.2,0.062190622
RNU1-5P,0.0
BX284668.5,33.147602
BX284668.4,0.031095311
RNU1-2,0.74628747
BX284668.6,4.913059
MFAP2,0.7618351
AL049569.1,0.0
ATP13A2,4.104581
SDHB,55.38075
PADI2,0.0155476555
AL590644.1,0.0155476555
AL590644.3,0.0
PADI1,0.0
PADI3,0.1399289
MIR3972,0.0
PADI4,0.0
PADI6,0.0
AC004824.1,0.0155476555
RCC2,20.08757
ARHGEF10L,4.477725
AL136529.1,0.0
ACTL8,0.0
AL357509.1,0.0
LINC01654,0.0
IGSF21,0.0155476555
AL365209.1,0.0
AL359738.1,0.0
AL591896.1,0.0155476555
KLHDC7A,0.031095311
DYNLL1P3,0.0
AL031737.1,0.0
PAX7,0.0
TAS1R2,0.0
AL080251.1,0.0
ALDH4A1,2.347696
MIR4695,0.0
MIR1290,0.0
IFFO2,5.270655
AL137127.1,0.18657187
UBR4,8.939901
AL035413.1,4.182319
EMC1,12.982292
MRTO4,23.33703
AKR7L,0.26431012
AKR7A3,1.5081226
AL035413.2,0.10883359
AKR7A2,91.62233
RNU6-1099P,2.580911
PQLC2,8.162519
CAPZB,342.32828
RN7SL277P,0.52862024
RNU4-28P,0.0
AL031727.2,0.031095311
MINOS1,193.03969
MINOS1-NBL1,0.0
AL031727.1,210.43752
NBL1,341.9862
HTR6,0.031095311
TMCO4,6.76323
RNF186,0.0155476555
AL391883.1,0.0
OTUD3,3.420484
PLA2G2E,0.0155476555
RN7SL304P,0.0
PLA2G2A,7.898209
PLA2G5,1.7879804
PLA2G2D,0.031095311
PLA2G2F,0.0
Z98257.1,0.0
PLA2G2C,0.0
UBXN10-AS1,0.54416794
UBXN10,0.6063586
LINC01757,0.0
Z98257.2,0.0
VWA5B1,0.0155476555
AL020998.1,0.0
LINC01141,0.0
AL139254.1,0.0
AL139254.2,0.0
AL139254.3,0.0
CAMK2N1,21.144812
MUL1,13.013388
RPS4XP4,0.20211953
FAM43B,0.10883359
CDA,0.6840969
PINK1,12.049434
MIR6084,0.0
PINK1-AS,0.8395734
DDOST,65.42453
KIF17,0.17102422
AL663074.2,0.0
SH2D5,0.046642967
AL663074.1,0.031095311
HP1BP3,88.015274
EIF4G3,16.527157
RNU7-200P,0.0
MIR1256,0.0
RPS15AP6,0.6063586
AL627311.1,0.1399289
HSPE1P27,0.07773828
ECE1,44.264175
AL031005.1,0.07773828
AL031728.1,0.07773828
PPP1R11P1,0.0155476555
AL592309.1,0.0
AL592309.2,0.0
NBPF2P,0.2798578
HS6ST1P1,0.0
CROCCP5,0.0
NBPF3,10.603501
PFN1P10,0.0
ALPL,6.716587
AL359815.1,0.0
RAP1GAP,0.26431012
USP48,23.368126
AL590103.1,0.0
LDLRAD2,0.5130726
HSPG2,64.16517
AL590556.1,4.415534
AL590556.2,0.0
CELA3B,0.0
RN7SL386P,0.0
RNU6-1022P,0.0
CELA3A,0.0
RN7SL186P,0.0
RNU6-776P,0.0
LINC01635,0.24876249
LINC00339,9.07983
CDC42,213.34492
CDC42-IT1,3.51377
AL031281.1,0.0
AL031281.2,0.20211953
WNT4,37.765255
MIR4418,0.0
AL591122.1,0.046642967
AL591122.2,0.0
ZBTB40,6.7787776
ZBTB40-IT1,0.0155476555
EPHA8,0.046642967
MIR6127,0.0
C1QA,3.7314374
C1QC,0.38869137
C1QB,0.32650074
EPHB2,3.871366
MIR4684,0.0
AL512444.1,0.0
MIR4253,0.0
LACTBL1,0.0
TEX46,0.046642967
KDM1A,10.54131
AL031428.1,0.0
MIR3115,0.0155476555
MIR4419A,0.37314373
LUZP1,50.14119
AL161672.1,0.0
RNU6-514P,0.82402575
RNU6-135P,0.031095311
HTR1D,0.07773828
AL109936.1,0.07773828
LINC01355,2.534268
AL109936.8,0.17102422
HNRNPR,103.51629
ZNF436,11.380884
ZNF436-AS1,3.700342
Y_RNA-4,0.0
AL109936.2,0.15547656
TCEA3,25.031725
AL357134.1,0.2798578
ASAP3,7.0586357
E2F2,0.21766718
AL021154.1,0.37314373
ID3,1352.3195
MDS2,0.124381244
AL451000.1,0.0
RPL11,2348.9553
ELOA,18.175209
ELOA-AS1,4.011295
PITHD1,39.226734
LYPLA2,17.802065
GALE,3.653699
HMGCL,18.5639
FUCA1,7.2296596
CNR2,0.046642967
BTBD6P1,0.0
AL590609.3,0.0155476555
MIR378F,0.0
AL590609.2,0.062190622
PNRC2,105.45975
SRSF10,107.46539
AL590609.1,2.5031724
AL591178.1,0.0155476555
MYOM3,0.031095311
AL591178.2,0.0
IL22RA1,0.1399289
IFNLR1,0.031095311
AL590683.1,0.0
AL138902.1,0.0
GRHL3,0.046642967
STPG1,3.0473404
NIPAL3,3.8558187
RCAN3,6.9964447
AL445686.2,4.5865583
NCMAP,0.17102422
AL445686.1,0.0
Y_RNA-5,0.0
SRRM1,118.90846
AL445648.1,0.0155476555
CLIC4,63.760933
RNU6-1208P,0.0155476555
RUNX3,0.21766718
MIR6731,0.0
AL445471.1,0.0
AL445471.2,0.07773828
MIR4425,0.0
AL050344.1,0.0
AL121994.1,0.21766718
AL031432.1,0.6219062
SYF2,162.73732
AL031432.4,2.5187201
AL031432.5,0.1399289
RSRP1,146.84761
AL031432.3,0.46642968
AL031432.2,0.20211953
RHD,0.062190622
SDHDP6,0.031095311
AL928711.1,0.046642967
TMEM50A,199.30539
RHCE,0.18657187
AL031284.1,0.062190622
TMEM57,17.802065
LDLRAP1,9.07983
AL606491.1,0.9639547
MAN1C1,18.486162
AL031280.1,8.613401
SELENON,26.12006
AL020996.2,0.0
AL020996.1,0.5908109
MTFR1L,32.37022
AL020996.3,0.0
AUNIP,0.09328593
AL033528.2,0.74628747
PAQR7,12.360386
Y_RNA-6,0.3109531
STMN1,74.27115
SNRPFP2,0.0
AL033528.1,0.74628747
MIR3917,0.0
PAFAH2,4.011295
RNU6-110P,0.0
SCARNA17,0.0
SCARNA18,0.0155476555
EXTL1,0.5130726
SLC30A2,0.2798578
AL391650.2,0.0
TRIM63,0.124381244
PDIK1L,2.2388625
FAM110D,1.8657187
C1orf232,0.0155476555
AL391650.1,0.1399289
ZNF593,46.70516
CNKSR1,0.49752498
CATSPER4,0.0
AL355877.1,0.031095311
AL355877.3,0.0155476555
CEP85,0.82402575
AL355877.2,0.0
SH3BGRL3,215.24174
UBXN11,4.3377957
CD52,0.6685491
CRYBG2,0.0
AL451139.1,0.031095311
ZNF683,0.0155476555
LIN28A,0.046642967
DHDDS,9.68619
AL513365.1,93.34812
AL513365.2,0.0155476555
HMGN2,194.23685
DPPA2P2,0.2798578
RPS6KA1,1.5236702
MIR1976,0.0
RN7SL679P,0.0
Y_RNA-7,0.0
RNU7-29P,0.0
AL627313.1,0.0
snoU13,0.0
AL627082.1,0.0
AL512408.1,0.38869137
ARID1A,34.1582
PIGV,8.178066
RN7SL165P,0.0
ZDHHC18,5.861466
SFN,2.1766717
AL034380.1,0.0
GPN2,11.831766
GPATCH3,9.34414
NUDC,116.96501
NR0B2,0.031095311
KDF1,0.0
RPL12P13,1.3215507
AL356390.1,0.20211953
OSTCP2,0.0155476555
TRNP1,2.4720771
FAM46B,0.82402575
SLC9A1,13.697484
AL590640.2,0.1399289
CHCHD3P3,0.0
NPM1P39,1.1505265
SNRPEP7,0.0155476555
AL590640.1,0.0
WDTC1,8.271352
Y_RNA-8,0.0
FO393419.3,0.32650074
TMEM222,24.021126
RNU6-48P,0.0
ACTG1P20,0.0
SYTL1,0.82402575
MAP3K6,9.919404
FCN3,2.658649
CD164L2,0.0
FO393419.1,0.031095311
GPR3,0.948407
WASF2,107.71416
FO393419.2,0.09328593
BX293535.1,1.2593601
AHDC1,20.709476
FGR,0.1399289
AL031729.1,8.317996
AL445490.2,0.450882
IFI6,229.57668
AL445490.1,0.031095311
RNU6-949P,0.0
CHMP1AP1,0.0
RNU6-424P,0.0
FAM76A,13.26215
AL020997.1,0.88621634
RPEP3,0.0
STX12,34.40696
AL020997.2,1.9434569
AL020997.3,0.15547656
RNU6-1245P,0.0
PPP1R8,22.108767
SCARNA1,0.0
THEMIS2,5.255108
RPA2,34.702366
SMPDL3B,0.09328593
AL512288.1,0.031095311
XKR8,5.597156
EYA3,9.157569
AL512288.2,0.0
RN7SL559P,0.74628747
SPCS2P4,4.602106
AL137792.2,0.0
AL137792.1,0.0
RNU6-176P,0.0
PTAFR,1.0105976
DNAJC8,115.0682
ATPIF1,168.35002
AL353622.1,0.24876249
AL353622.2,0.07773828
SESN2,14.132818
MED18,5.939204
PHACTR4,30.022522
Y_RNA-9,0.0
CR391992.1,0.37314373
RNU6ATAC27P,0.82402575
RCC1,19.869904
SNHG3,51.851433
SNORA73A,0.0
SNORA73B,0.0155476555
PRDX3P2,0.062190622
AL513497.1,2.2233145
TRNAU1AP,24.316532
SNHG12,22.684029
SNORD99,4.3533435
SNORA61,0.0
SNORA44,0.0
SNORA16A,0.0
SNORA16A-1,0.0
TAF12,49.223877
RAB42,1.4303843
LINC01715,0.8706687
AL360012.1,0.0
RNU11,0.8395734
GMEB1,13.137769
SCARNA24,0.0
YTHDF2,63.10793
OPRD1,0.124381244
AL009181.1,0.0
Y_RNA-10,0.0
EPB41,1.0883359
AL138785.1,14.879106
Y_RNA-11,0.0
Metazoa_SRP,0.0
TMEM200B,6.7943254
AL357500.1,0.0
SRSF4,81.00329
uc_338,0.0
MECR,10.323644
AL590729.1,0.0
PTPRU,2.4254344
LINC01756,0.0
AL671862.1,0.0
AC092265.1,0.0
AL645944.2,0.0
AL645944.1,0.0
LINC01648,0.0
AL137076.1,0.0
AL021921.1,0.0
AL161638.2,0.0
AL161638.1,0.0
MATN1,0.5597156
MATN1-AS1,0.948407
LAPTM5,0.54416794
MIR4420,0.0
AL137027.1,0.031095311
LINC01778,0.5908109
RN7SKP91,0.0
AL445235.1,0.0155476555
SDC3,28.032421
RN7SL371P,0.0
PUM1,37.174442
AL356320.2,0.0
AL356320.1,0.031095311
SELENOWP1,0.0
AC114495.1,0.26431012
NKAIN1,0.0
SNRNP40,42.95817
AC114495.2,0.18657187
ZCCHC17,39.84864
AL451070.1,0.031095311
FABP3,1.9745523
SERINC2,1.4614795
AC209007.1,0.0155476555
RNU6-40P,0.0
LINC01225,0.0
Y_RNA-12,0.0
LINC01226,0.10883359
AC114488.1,0.0
TINAGL1,7.276303
HCRTR1,0.0
PEF1,37.92073
AC114488.2,0.15547656
AC114488.3,0.26431012
COL16A1,40.84369
ADGRB2,3.420484
MIR4254,0.0155476555
AL354919.2,0.0155476555
SPOCD1,1.5081226
AL354919.1,0.15547656
AL136115.2,0.26431012
PTP4A2,102.02371
AL136115.1,0.20211953
AL136115.3,0.0
KHDRBS1,103.22088
AL445248.1,0.54416794
TMEM39B,18.470615
MIR5585,0.26431012
Metazoa_SRP-1,0.09328593
KPNA6,21.08262
AL049795.2,0.0
TXLNA,22.450815
CCDC28B,29.77376
AL049795.1,0.23321484
IQCC,2.5187201
DCDC2B,0.54416794
TMEM234,12.453671
EIF3I,128.08157
MTMR9LP,8.644496
FAM167B,9.406332
LCK,0.124381244
Metazoa_SRP-2,0.031095311
Y_RNA-13,0.0
HDAC1,54.214672
MARCKSL1,108.91133
AL109945.1,0.10883359
TSSK3,0.24876249
FAM229A,2.114481
BSDC1,27.534897
GAPDHP20,0.0
AL356986.1,0.0
LRRC37A12P,0.0
RN7SL122P,0.0
AL033529.1,0.0
ZBTB8B,0.1399289
ZBTB8A,9.763927
ZBTB8OS,38.558186
Y_RNA-14,0.0
RBBP4,57.30866
SYNC,16.527157
AC114489.1,0.031095311
KIAA1522,7.618351
YARS,18.750471
S100PBP,15.609847
FNDC5,0.29540545
HPCA,1.1038835
TMEM54,16.076275
RNF19B,5.4261317
AL031602.1,0.031095311
AL355864.1,0.0
AL355864.2,0.031095311
AL020995.1,0.0155476555
AK2,51.074047
Metazoa_SRP-3,0.2798578
AZIN2,4.602106
AL662907.1,0.40423906
TRIM62,1.710242
AL662907.2,0.15547656
AL662907.3,0.34204844
ZNF362,13.1533165
AL513327.3,0.0155476555
A3GALT2,0.0
AL513327.1,0.23321484
PHC2,24.67413
MIR3605,0.0
RN7SKP16,0.6219062
AL513327.2,0.062190622
TLR12P,0.0155476555
ZSCAN20,1.6014085
AC115285.1,0.15547656
CSMD2,2.5031724
HSPD1P14,0.0
HMGB4,0.0
CSMD2-AS1,0.0
RNA5SP42,0.0
C1orf94,1.1349788
AC115286.1,0.0
MIR552,0.0
SMIM12,27.301683
GJB5,0.031095311
GJB4,0.0
AL121988.1,0.0
GJB3,0.031095311
GJA4,3.109531
AL122010.1,0.0
DLGAP3,0.18657187
AC114490.1,1.4303843
AC114490.2,0.046642967
TMEM35B,0.07773828
ZMYM6,6.0013947
RPL12P45,0.0
ZMYM1,5.7526326
EFCAB14P1,0.0
AL590434.1,0.20211953
SFPQ,173.77615
Y_RNA-15,0.0
ZMYM4,14.972392
RN7SL503P,0.0
SNORA62,0.43533435
RPL5P4,8.395734
ZMYM4-AS1,0.062190622
Metazoa_SRP-4,0.77738273
KIAA0319L,18.004185
AC004865.1,0.031095311
NCDN,5.270655
AC004865.2,0.2798578
TFAP2E,0.17102422
PSMB2,117.89787
C1orf216,12.096076
CLSPN,1.2593601
AL354864.1,0.0
AGO4,4.928607
AGO1,7.6338983
AL139286.1,0.0
AL139286.2,0.18657187
AGO3,28.063519
AL138787.2,0.0
AL138787.1,0.1399289
TEKT2,0.37314373
ADPRHL2,16.698183
COL8A2,4.431082
TRAPPC3,64.41393
MAP7D1,57.262016
RN7SL131P,0.046642967
THRAP3,65.50227
UBE2V2P4,0.21766718
SH3D21,1.4148366
EVA1B,60.153877
AL591845.1,0.9639547
STK40,8.7999735
LSM10,43.68891
RNU4-27P,0.0155476555
OSCP1,4.3999867
SNORA63C,0.0
MRPS15,53.717148
CSF3R,0.15547656
FTLP18,0.0
AL596257.1,0.0
AC117945.2,0.0
AC117945.1,0.0
GRIK3,1.1349788
AL031430.1,0.35759607
MIR4255,0.0
RNU6-636P,0.0
AL353604.1,0.0
RNA5SP43,0.0
RPS29P6,0.0155476555
LINC01137,2.5964584
