gene,expression
AL136528.2,0.0
TP73-AS1,12.371522
TP73-AS1-1,0.0
CCDC27,0.0
SMIM1,0.0
LRRC47,24.743044
RN7SL574P,0.0
AL365330.1,0.0
CEP104,19.794436
DFFB,0.0
C1orf174,29.691652
LINC01134,0.0
LINC01346,0.0
LINC01345,0.0
AL805961.1,0.0
AL805961.2,0.0
EEF1DP6,0.0
LINC01777,0.0
AL355602.1,0.0
Z98747.1,0.0
LINC01646,0.0
AJAP1,2.4743044
BX005132.2,0.0
BX005132.1,0.0
AL691497.1,0.0
AL139823.1,0.0
Z98259.3,0.0
Z98259.2,0.0
Z98259.1,0.0
Z97988.1,0.0
AL365255.1,0.0
MIR4417,0.0
MIR4689,0.0
NPHP4,4.948609
KCNAB2,2.4743044
CHD5,0.0
RPL22,334.0311
AL031847.1,0.0
RNF207,7.422913
ICMT,34.64026
LINC00337,0.0
HES3,0.0
GPR153,2.4743044
ACOT7,37.114567
AL031848.2,0.0
HES2,0.0
ESPN,0.0
MIR4252,0.0
AL031848.1,0.0
TNFRSF25,7.422913
PLEKHG5,4.948609
NOL9,7.422913
RNU6-731P,0.0
AL591866.1,0.0
TAS1R1,0.0
ZBTB48,7.422913
KLHL21,14.845826
PHF13,7.422913
THAP3,2.4743044
DNAJC11,12.371522
LINC01672,0.0
AL591163.1,0.0
AL590128.2,0.0
CAMTA1,180.62422
AL590128.1,4.948609
AL512330.1,0.0
RNU1-8P,0.0
CAMTA1-IT1,0.0
Z97987.1,0.0
AL365194.1,0.0
AL359881.3,0.0
AL359881.2,0.0
AL359881.1,0.0
VAMP3,89.07496
Z98884.2,0.0
PER3,24.743044
Z98884.1,0.0
UTS2,0.0
TNFRSF9,0.0
AL009183.1,0.0
PARK7,338.9797
Y_RNA,0.0
AL034417.4,0.0
AL034417.3,4.948609
ERRFI1,17.32013
AL034417.2,0.0
AL034417.1,0.0
AL358876.1,0.0
LINC01714,0.0
RNU1-7P,0.0
AL358876.2,0.0
RNU6-991P,0.0
SLC45A1,0.0
Y_RNA-1,0.0
RERE,54.434696
AL096855.1,0.0
SNORA77,2.4743044
AL096855.2,0.0
RPL7P11,0.0
RPL7P7,2.4743044
Y_RNA-2,0.0
AL357552.1,0.0
AL357552.2,0.0
RPL23AP19,0.0
ENO1,433.00327
MIR6728,0.0
ENO1-IT1,0.0
ENO1-AS1,0.0
RNU6-304P,0.0
HMGN2P17,0.0
AL139415.1,0.0
AL139415.2,0.0
CA6,0.0
RN7SL451P,0.0
SLC2A7,0.0
SLC2A5,2.4743044
SCARNA16,0.0
GPR157,4.948609
MIR34AHG,0.0
MIR34A,0.0
LINC01759,0.0
Z98044.1,0.0
H6PD,7.422913
SPSB1,32.16596
BX323043.1,0.0
AL928921.2,0.0
RNA5SP40,0.0
AL928921.1,0.0
SLC25A33,24.743044
AL954705.1,0.0
TMEM201,2.4743044
PIK3CD,4.948609
PIK3CD-AS1,0.0
AL691449.1,0.0
PIK3CD-AS2,0.0
CLSTN1,22.26874
MZT1P1,0.0
AL357140.3,0.0
CTNNBIP1,32.16596
AL357140.1,0.0
LZIC,24.743044
AL357140.2,0.0
NMNAT1,12.371522
RN7SKP269,0.0
AL357140.4,0.0
MIR5697,0.0
AL603962.1,0.0
RBP7,98.972176
UBE4B,4.948609
AL590639.1,0.0
PGAM1P11,0.0
RNU6-828P,0.0
KIF1B,22.26874
MIR1273D,0.0
RNU6-37P,2.4743044
RN7SL731P,0.0
AL139424.3,0.0
AL139424.2,0.0
PGD,37.114567
AL139424.1,0.0
CENPS-CORT,2.4743044
CENPS,7.422913
CORT,0.0
DFFA,32.16596
AL354956.1,0.0
PEX14,9.897218
RN7SL614P,0.0
CASZ1,0.0
AL139423.1,0.0
HSPE1P24,0.0
C1orf127,0.0
CFL1P6,0.0
TARDBP,29.691652
AL109811.4,0.0
MASP2,0.0
AL109811.3,0.0
SRM,66.80622
EXOSC10,24.743044
AL109811.1,0.0
AL109811.2,0.0
MTOR,0.0
MTOR-AS1,0.0
RNU6-537P,0.0
ANGPTL7,0.0
RNU6-291P,0.0
RPL39P6,0.0
UBIAD1,9.897218
UBE2V2P3,0.0
AL031291.1,0.0
MTCYBP45,0.0
DISP3,0.0
LINC01647,0.0
AL031731.1,0.0
FBXO2,0.0
FBXO44,7.422913
FBXO6,17.32013
MAD2L2,51.960392
DRAXIN,2.4743044
AGTRAP,79.17774
C1orf167,9.897218
AL953897.1,0.0
MTHFR,19.794436
CLCN6,9.897218
NPPA-AS1,0.0
NPPA-AS1_1,0.0
NPPA-AS1_2,0.0
NPPA,0.0
NPPA-AS1_3,0.0
NPPB,0.0
AL021155.1,0.0
RNU5E-1,0.0
RNU5E-4P,0.0
KIAA2013,14.845826
PLOD1,56.909
MFN2,14.845826
AL096840.1,0.0
MIIP,14.845826
Y_RNA-3,0.0
MIR6729,0.0
RN7SL649P,0.0
TNFRSF8,0.0
RNU6-777P,0.0
RPL23AP89,0.0
MIR7846,0.0
TNFRSF1B,9.897218
MIR4632,0.0
RPL10P17,0.0
SNORA70,0.0
VPS13D,4.948609
SNORA59A,0.0
AC243836.1,0.0
DHRS3,4.948609
RNU6ATAC18P,0.0
MIR6730,0.0
AC254633.1,0.0
AADACL4,0.0
AC244670.1,0.0
AADACL3,0.0
C1orf158,0.0
PRAMEF12,0.0
PRAMEF1,0.0
LINC01784,0.0
PRAMEF11,0.0
PRAMEF30P,0.0
HNRNPCL1,0.0
PRAMEF2,0.0
PRAMEF4,0.0
PRAMEF10,0.0
PRAMEF7,0.0
RNU6-1072P,0.0
PRAMEF29P,0.0
PRAMEF6,0.0
PRAMEF28P,0.0
PRAMEF27,0.0
HNRNPCL3,0.0
PRAMEF25,0.0
PRAMEF34P,0.0
PRAMEF35P,0.0
HNRNPCL2,0.0
PRAMEF36P,0.0
AC245056.1,0.0
PRAMEF26,0.0
HNRNPCL4,0.0
PRAMEF9,0.0
PRAMEF13,0.0
PRAMEF18,0.0
PRAMEF31P,0.0
PRAMEF5,0.0
PRAMEF32P,0.0
RNU6-443P,0.0
PRAMEF8,0.0
PRAMEF33,0.0
PRAMEF15,0.0
AC243961.1,0.0
PRAMEF14,0.0
PRAMEF19,0.0
PRAMEF17,0.0
PRAMEF20,0.0
LRRC38,0.0
AL354712.1,0.0
BRWD1P1,0.0
PDPN,145.98395
RNA5SP41,0.0
AL359771.1,0.0
SCARNA11,0.0
PRDM2,7.422913
KAZN,14.845826
RNU6-1265P,0.0
AL357873.1,0.0
AL359873.1,0.0
TBCAP2,0.0
TMEM51-AS1,0.0
TMEM51,17.32013
C1orf195,0.0
AL035405.1,0.0
AL391094.1,0.0
FHAD1,0.0
AL031283.2,0.0
AL031283.3,0.0
AL031283.1,0.0
EFHD2,69.28052
CTRC,2.4743044
CELA2A,0.0
CELA2B,0.0
CASP9,7.422913
DNAJC16,9.897218
SCARNA21B,0.0
AL121992.3,0.0
AGMAT,0.0
AL121992.1,0.0
CHCHD2P6,0.0
RNU7-179P,0.0
CD24P1,0.0
DDI2,14.845826
RSC1A1,0.0
AL121992.2,0.0
PLEKHM2,12.371522
AL450998.3,0.0
SLC25A34,2.4743044
AL450998.2,0.0
TMEM82,0.0
FBLIM1,51.960392
RPL12P14,2.4743044
UQCRHL,12.371522
AL450998.1,14.845826
FLJ37453,4.948609
SPEN,32.16596
AL034555.1,0.0
ZBTB17,9.897218
AL355994.4,0.0
AL355994.1,0.0
AL355994.5,0.0
TBC1D3P6,0.0
C1orf64,0.0
AL355994.3,0.0
HSPB7,2.4743044
CLCNKA,0.0
AL355994.2,0.0
CLCNKB,0.0
FAM131C,0.0
EPHA2,24.743044
AL451042.2,0.0
AL451042.1,0.0
ARHGEF19-AS1,0.0
ARHGEF19,7.422913
ANO7L1,0.0
RSG1,4.948609
MT1XP1,0.0
FBXO42,7.422913
SZRD1,74.22913
AL358794.1,0.0
SPATA21,0.0
NECAP2,76.70344
LINC01772,0.0
CROCCP3,0.0
RNU1-1,0.0
AL137802.2,0.0
AL137802.1,0.0
LINC01783,0.0
RNU1-6P,0.0
FAM231B,0.0
AL355149.1,0.0
NBPF1,0.0
AL137798.1,0.0
CROCCP2,9.897218
AL137798.3,0.0
MST1P2,0.0
AL137798.2,0.0
RNU1-3,0.0
FAM231A,0.0
AL021920.2,0.0
EIF1AXP1,2.4743044
ESPNP,0.0
AL021920.1,0.0
FAM231C,0.0
AL021920.3,0.0
CROCC,2.4743044
CROCCP4,0.0
RNU1-4,0.0
MST1L,0.0
BX284668.1,0.0
BX284668.3,0.0
MIR3675,0.0
BX284668.2,0.0
RNU1-5P,0.0
BX284668.5,29.691652
BX284668.4,0.0
RNU1-2,0.0
BX284668.6,2.4743044
MFAP2,0.0
AL049569.1,0.0
ATP13A2,7.422913
SDHB,66.80622
PADI2,0.0
AL590644.1,0.0
AL590644.3,0.0
PADI1,0.0
PADI3,0.0
MIR3972,0.0
PADI4,0.0
PADI6,0.0
AC004824.1,0.0
RCC2,17.32013
ARHGEF10L,2.4743044
AL136529.1,0.0
ACTL8,0.0
AL357509.1,0.0
LINC01654,0.0
IGSF21,0.0
AL365209.1,0.0
AL359738.1,0.0
AL591896.1,0.0
KLHDC7A,0.0
DYNLL1P3,0.0
AL031737.1,0.0
PAX7,0.0
TAS1R2,0.0
AL080251.1,0.0
ALDH4A1,2.4743044
MIR4695,0.0
MIR1290,0.0
IFFO2,9.897218
AL137127.1,0.0
UBR4,2.4743044
AL035413.1,2.4743044
EMC1,29.691652
MRTO4,39.58887
AKR7L,0.0
AKR7A3,0.0
AL035413.2,0.0
AKR7A2,64.33192
RNU6-1099P,0.0
PQLC2,9.897218
CAPZB,346.40262
RN7SL277P,2.4743044
RNU4-28P,0.0
AL031727.2,2.4743044
MINOS1,173.20131
MINOS1-NBL1,0.0
AL031727.1,197.94435
NBL1,178.14992
HTR6,0.0
TMCO4,9.897218
RNF186,0.0
AL391883.1,0.0
OTUD3,2.4743044
PLA2G2E,0.0
RN7SL304P,0.0
PLA2G2A,0.0
PLA2G5,0.0
PLA2G2D,0.0
PLA2G2F,0.0
Z98257.1,0.0
PLA2G2C,0.0
UBXN10-AS1,0.0
UBXN10,0.0
LINC01757,0.0
Z98257.2,0.0
VWA5B1,0.0
AL020998.1,0.0
LINC01141,0.0
AL139254.1,0.0
AL139254.2,0.0
AL139254.3,0.0
CAMK2N1,24.743044
MUL1,17.32013
RPS4XP4,0.0
FAM43B,0.0
CDA,14.845826
PINK1,29.691652
MIR6084,0.0
PINK1-AS,0.0
DDOST,64.33192
KIF17,9.897218
AL663074.2,0.0
SH2D5,0.0
AL663074.1,0.0
HP1BP3,69.28052
EIF4G3,27.217348
RNU7-200P,0.0
MIR1256,0.0
RPS15AP6,0.0
AL627311.1,0.0
HSPE1P27,0.0
ECE1,101.44648
AL031005.1,0.0
AL031728.1,0.0
PPP1R11P1,0.0
AL592309.1,0.0
AL592309.2,0.0
NBPF2P,0.0
HS6ST1P1,0.0
CROCCP5,0.0
NBPF3,0.0
PFN1P10,0.0
ALPL,17.32013
AL359815.1,0.0
RAP1GAP,0.0
USP48,34.64026
AL590103.1,0.0
LDLRAD2,2.4743044
HSPG2,242.48183
AL590556.1,0.0
AL590556.2,0.0
CELA3B,0.0
RN7SL386P,0.0
RNU6-1022P,0.0
CELA3A,0.0
RN7SL186P,0.0
RNU6-776P,0.0
LINC01635,0.0
LINC00339,2.4743044
CDC42,257.32767
CDC42-IT1,2.4743044
AL031281.1,0.0
AL031281.2,0.0
WNT4,4.948609
MIR4418,0.0
AL591122.1,0.0
AL591122.2,0.0
ZBTB40,4.948609
ZBTB40-IT1,0.0
EPHA8,0.0
MIR6127,0.0
C1QA,296.91653
C1QC,141.03534
C1QB,346.40262
EPHB2,2.4743044
MIR4684,0.0
AL512444.1,0.0
MIR4253,0.0
LACTBL1,0.0
TEX46,0.0
KDM1A,9.897218
AL031428.1,0.0
MIR3115,0.0
MIR4419A,0.0
LUZP1,103.920784
AL161672.1,0.0
RNU6-514P,0.0
RNU6-135P,0.0
HTR1D,0.0
AL109936.1,0.0
LINC01355,0.0
AL109936.8,0.0
HNRNPR,106.39508
ZNF436,4.948609
ZNF436-AS1,0.0
Y_RNA-4,0.0
AL109936.2,0.0
TCEA3,7.422913
AL357134.1,0.0
ASAP3,2.4743044
E2F2,0.0
AL021154.1,0.0
ID3,1378.1875
MDS2,0.0
AL451000.1,0.0
RPL11,2001.7123
ELOA,37.114567
ELOA-AS1,2.4743044
PITHD1,47.01178
LYPLA2,29.691652
GALE,9.897218
HMGCL,22.26874
FUCA1,74.22913
CNR2,0.0
BTBD6P1,0.0
AL590609.3,0.0
MIR378F,0.0
AL590609.2,0.0
PNRC2,86.600655
SRSF10,148.45827
AL590609.1,0.0
AL591178.1,0.0
MYOM3,0.0
AL591178.2,0.0
IL22RA1,0.0
IFNLR1,0.0
AL590683.1,0.0
AL138902.1,0.0
GRHL3,0.0
STPG1,0.0
NIPAL3,12.371522
RCAN3,0.0
AL445686.2,0.0
NCMAP,0.0
AL445686.1,0.0
Y_RNA-5,0.0
SRRM1,123.71522
AL445648.1,0.0
CLIC4,188.04712
RNU6-1208P,0.0
RUNX3,2.4743044
MIR6731,0.0
AL445471.1,0.0
AL445471.2,0.0
MIR4425,0.0
AL050344.1,0.0
AL121994.1,0.0
AL031432.1,0.0
SYF2,145.98395
AL031432.4,0.0
AL031432.5,0.0
RSRP1,79.17774
AL031432.3,0.0
AL031432.2,0.0
RHD,0.0
SDHDP6,0.0
AL928711.1,0.0
TMEM50A,244.95615
RHCE,0.0
AL031284.1,0.0
TMEM57,32.16596
LDLRAP1,9.897218
AL606491.1,2.4743044
MAN1C1,9.897218
AL031280.1,2.4743044
SELENON,29.691652
AL020996.2,0.0
AL020996.1,0.0
MTFR1L,19.794436
AL020996.3,0.0
AUNIP,0.0
AL033528.2,0.0
PAQR7,22.26874
Y_RNA-6,0.0
STMN1,118.76661
SNRPFP2,0.0
AL033528.1,0.0
MIR3917,0.0
PAFAH2,4.948609
RNU6-110P,0.0
SCARNA17,0.0
SCARNA18,0.0
EXTL1,0.0
SLC30A2,0.0
AL391650.2,0.0
TRIM63,0.0
PDIK1L,4.948609
FAM110D,47.01178
C1orf232,0.0
AL391650.1,0.0
ZNF593,74.22913
CNKSR1,0.0
CATSPER4,0.0
AL355877.1,0.0
AL355877.3,0.0
CEP85,2.4743044
AL355877.2,0.0
SH3BGRL3,527.02686
UBXN11,12.371522
CD52,32.16596
CRYBG2,0.0
AL451139.1,0.0
ZNF683,0.0
LIN28A,0.0
DHDDS,17.32013
AL513365.1,59.383305
AL513365.2,0.0
HMGN2,138.56104
DPPA2P2,2.4743044
RPS6KA1,7.422913
MIR1976,0.0
RN7SL679P,0.0
Y_RNA-7,0.0
RNU7-29P,0.0
AL627313.1,0.0
snoU13,0.0
AL627082.1,0.0
AL512408.1,0.0
ARID1A,42.06317
PIGV,7.422913
RN7SL165P,0.0
ZDHHC18,12.371522
SFN,0.0
AL034380.1,0.0
GPN2,14.845826
GPATCH3,12.371522
NUDC,131.13814
NR0B2,0.0
KDF1,0.0
RPL12P13,0.0
AL356390.1,0.0
OSTCP2,0.0
TRNP1,2.4743044
FAM46B,0.0
SLC9A1,7.422913
AL590640.2,0.0
CHCHD3P3,0.0
NPM1P39,0.0
SNRPEP7,0.0
AL590640.1,0.0
WDTC1,12.371522
Y_RNA-8,0.0
FO393419.3,0.0
TMEM222,24.743044
RNU6-48P,0.0
ACTG1P20,0.0
SYTL1,0.0
MAP3K6,22.26874
FCN3,56.909
CD164L2,0.0
FO393419.1,2.4743044
GPR3,0.0
WASF2,141.03534
FO393419.2,0.0
BX293535.1,0.0
AHDC1,14.845826
FGR,2.4743044
AL031729.1,2.4743044
AL445490.2,2.4743044
IFI6,395.8887
AL445490.1,0.0
RNU6-949P,0.0
CHMP1AP1,0.0
RNU6-424P,0.0
FAM76A,9.897218
AL020997.1,0.0
RPEP3,0.0
STX12,42.06317
AL020997.2,4.948609
AL020997.3,0.0
RNU6-1245P,0.0
PPP1R8,14.845826
SCARNA1,0.0
THEMIS2,14.845826
RPA2,29.691652
SMPDL3B,0.0
AL512288.1,0.0
XKR8,4.948609
EYA3,9.897218
AL512288.2,0.0
RN7SL559P,2.4743044
SPCS2P4,4.948609
AL137792.2,0.0
AL137792.1,0.0
RNU6-176P,0.0
PTAFR,22.26874
DNAJC8,133.61244
ATPIF1,165.77838
AL353622.1,0.0
AL353622.2,0.0
SESN2,9.897218
MED18,4.948609
PHACTR4,59.383305
Y_RNA-9,0.0
CR391992.1,0.0
RNU6ATAC27P,2.4743044
RCC1,29.691652
SNHG3,47.01178
SNORA73A,0.0
SNORA73B,0.0
PRDX3P2,0.0
AL513497.1,7.422913
TRNAU1AP,9.897218
SNHG12,19.794436
SNORD99,2.4743044
SNORA61,0.0
SNORA44,0.0
SNORA16A,0.0
SNORA16A-1,0.0
TAF12,54.434696
RAB42,2.4743044
LINC01715,0.0
AL360012.1,0.0
RNU11,0.0
GMEB1,9.897218
SCARNA24,0.0
YTHDF2,91.54926
OPRD1,0.0
AL009181.1,0.0
Y_RNA-10,0.0
EPB41,0.0
AL138785.1,7.422913
Y_RNA-11,0.0
Metazoa_SRP,0.0
TMEM200B,4.948609
AL357500.1,0.0
SRSF4,123.71522
uc_338,0.0
MECR,17.32013
AL590729.1,0.0
PTPRU,0.0
LINC01756,0.0
AL671862.1,0.0
AC092265.1,0.0
AL645944.2,0.0
AL645944.1,0.0
LINC01648,0.0
AL137076.1,0.0
AL021921.1,0.0
AL161638.2,0.0
AL161638.1,0.0
MATN1,0.0
MATN1-AS1,0.0
LAPTM5,86.600655
MIR4420,0.0
AL137027.1,0.0
LINC01778,0.0
RN7SKP91,0.0
AL445235.1,0.0
SDC3,2.4743044
RN7SL371P,0.0
PUM1,42.06317
AL356320.2,0.0
AL356320.1,0.0
SELENOWP1,0.0
AC114495.1,0.0
NKAIN1,0.0
SNRNP40,76.70344
AC114495.2,0.0
ZCCHC17,27.217348
AL451070.1,0.0
FABP3,2.4743044
SERINC2,0.0
AC209007.1,0.0
RNU6-40P,0.0
LINC01225,0.0
Y_RNA-12,0.0
LINC01226,0.0
AC114488.1,0.0
TINAGL1,168.25269
HCRTR1,0.0
PEF1,42.06317
AC114488.2,0.0
AC114488.3,0.0
COL16A1,19.794436
ADGRB2,2.4743044
MIR4254,0.0
AL354919.2,0.0
SPOCD1,0.0
AL354919.1,0.0
AL136115.2,2.4743044
PTP4A2,131.13814
AL136115.1,0.0
AL136115.3,0.0
KHDRBS1,89.07496
AL445248.1,0.0
TMEM39B,17.32013
MIR5585,0.0
Metazoa_SRP-1,0.0
KPNA6,34.64026
AL049795.2,0.0
TXLNA,24.743044
CCDC28B,39.58887
AL049795.1,0.0
IQCC,0.0
DCDC2B,0.0
TMEM234,4.948609
EIF3I,150.93257
MTMR9LP,24.743044
FAM167B,254.85333
LCK,2.4743044
Metazoa_SRP-2,0.0
Y_RNA-13,0.0
HDAC1,113.818
MARCKSL1,304.33942
AL109945.1,0.0
TSSK3,0.0
FAM229A,2.4743044
BSDC1,17.32013
GAPDHP20,0.0
AL356986.1,0.0
LRRC37A12P,0.0
RN7SL122P,0.0
AL033529.1,0.0
ZBTB8B,0.0
ZBTB8A,9.897218
ZBTB8OS,29.691652
Y_RNA-14,0.0
RBBP4,44.53748
SYNC,14.845826
AC114489.1,0.0
KIAA1522,2.4743044
YARS,29.691652
S100PBP,14.845826
FNDC5,0.0
HPCA,0.0
TMEM54,9.897218
RNF19B,19.794436
AL031602.1,0.0
AL355864.1,0.0
AL355864.2,0.0
AL020995.1,0.0
AK2,91.54926
Metazoa_SRP-3,0.0
AZIN2,0.0
AL662907.1,0.0
TRIM62,4.948609
AL662907.2,0.0
AL662907.3,0.0
ZNF362,7.422913
AL513327.3,0.0
A3GALT2,0.0
AL513327.1,0.0
PHC2,17.32013
MIR3605,0.0
RN7SKP16,0.0
AL513327.2,0.0
TLR12P,0.0
ZSCAN20,0.0
AC115285.1,0.0
CSMD2,0.0
HSPD1P14,0.0
HMGB4,0.0
CSMD2-AS1,0.0
RNA5SP42,0.0
C1orf94,0.0
AC115286.1,0.0
MIR552,0.0
SMIM12,59.383305
GJB5,0.0
GJB4,0.0
AL121988.1,0.0
GJB3,0.0
GJA4,49.486088
AL122010.1,0.0
DLGAP3,4.948609
AC114490.1,0.0
AC114490.2,0.0
TMEM35B,0.0
ZMYM6,4.948609
RPL12P45,0.0
ZMYM1,4.948609
EFCAB14P1,0.0
AL590434.1,0.0
SFPQ,153.40688
Y_RNA-15,0.0
ZMYM4,12.371522
RN7SL503P,0.0
SNORA62,0.0
RPL5P4,9.897218
ZMYM4-AS1,0.0
Metazoa_SRP-4,0.0
KIAA0319L,24.743044
AC004865.1,0.0
NCDN,2.4743044
AC004865.2,0.0
TFAP2E,0.0
PSMB2,215.26448
C1orf216,29.691652
CLSPN,7.422913
AL354864.1,0.0
AGO4,0.0
AGO1,7.422913
AL139286.1,0.0
AL139286.2,0.0
AGO3,17.32013
AL138787.2,0.0
AL138787.1,0.0
TEKT2,0.0
ADPRHL2,34.64026
COL8A2,0.0
TRAPPC3,71.75482
MAP7D1,61.85761
RN7SL131P,0.0
THRAP3,91.54926
UBE2V2P4,0.0
SH3D21,0.0
EVA1B,86.600655
AL591845.1,0.0
STK40,14.845826
LSM10,44.53748
RNU4-27P,0.0
OSCP1,4.948609
SNORA63C,0.0
MRPS15,81.65204
CSF3R,4.948609
FTLP18,0.0
AL596257.1,0.0
AC117945.2,0.0
AC117945.1,0.0
GRIK3,4.948609
AL031430.1,0.0
MIR4255,0.0
RNU6-636P,0.0
AL353604.1,0.0
RNA5SP43,0.0
RPS29P6,0.0
LINC01137,0.0
ZC3H12A,133.61244
MIR6732,0.0
MEAF6,51.960392
MIR5581,0.0
SNIP1,14.845826
FTH1P1,0.0
AL034379.1,2.4743044
DNALI1,12.371522
GNL2,44.53748
AL513220.1,0.0
RSPO1,4.948609
C1orf109,14.845826
CDCA8,0.0
EPHA10,0.0
Y_RNA-16,0.0
ACTN4P2,0.0
AL929472.1,0.0
MANEAL,0.0
AL929472.3,0.0
YRDC,19.794436
C1orf122,71.75482
MTF1,7.422913
AL929472.4,0.0
AL929472.2,7.422913
INPP5B,4.948609
SNORA63,0.0
RNU6-584P,0.0
Metazoa_SRP-5,0.0
SF3A3,32.16596
RNU6-510P,0.0
FHL3,32.16596
UTP11,86.600655
POU3F1,0.0
AL139158.2,0.0
AL139158.1,0.0
MIR3659,0.0
AL139158.3,0.0
LINC01343,0.0
AL513479.1,0.0
RNU6-753P,0.0
LINC01685,0.0
AL354702.1,0.0
AL354702.2,0.0
RRAGC,14.845826
AL139260.2,0.0
AL139260.1,0.0
MYCBP,7.422913
AL139260.3,0.0
GJA9,0.0
RHBDL2,7.422913
RNU6-605P,0.0
Y_RNA-17,0.0
EIF1P2,0.0
AKIRIN1,64.33192
NDUFS5,244.95615
MACF1,84.12634
RNU6-608P,0.0
RNA5SP44,0.0
AL356055.1,0.0
AL442071.1,0.0
HSPE1P8,0.0
BMP8A,2.4743044
OXCT2P1,0.0
AL365277.1,2.4743044
PPIEL,0.0
PABPC4,66.80622
AL365277.2,0.0
SNORA55,0.0
HEYL,34.64026
AL035404.2,0.0
NT5C1A,0.0
HPCAL4,0.0
PPIE,34.64026
AL035404.1,0.0
RNU7-121P,0.0
BMP8B,4.948609
OXCT2,2.4743044
AL033527.3,0.0
AL033527.1,0.0
AL033527.5,0.0
AL033527.4,0.0
TRIT1,7.422913
Y_RNA-18,2.4743044
